"name","symbol","price","market cap"
"Pirate Chain","ARRR","0.178432","18820019"
"Aragon","ANT","0.61217","18797677"
"TTC","TTC","0.091781","18532410"
"Telcoin","TEL","0.000494","18367485"
"Everipedia","IQ","0.004066","18321071"
"Quantum Resis...","QRL","0.265833","18187795"
"Gifto","GTO","0.029948","18094676"
"Blox","CDT","0.026481","17863560"
"SingularityNET","AGI","0.033086","17855555"
"Contents Prot...","CPT","0.006911","17847132"
"RealTract","RET","0.00162","17816877"
"Humanscape","HUM","0.000432","17663775"
"#MetaHash","MHC","0.014189","17575657"
"Bit-Z Token","BZ","0.161115","17485848"
"Storm","STORM","0.002804","17481007"
"BnkToTheFuture","BFT","0.02384","17402754"
"Ankr Network","ANKR","0.007544","17392097"
"Burst","BURST","0.008472","17356922"
"Wixlar","WIX","0.01573","17245416"
"Cajutel","CAJ","12.46","16966465"
"Po.et","POE","0.005368","16863743"
"PayPie","PPP","0.203352","16776541"
"Nucleus Vision","NCASH","0.002874","16752869"
"VeriBlock","VBK","0.034938","16630214"
"Data Transact...","XD","0.085997","16553966"
"Litex","LXT","0.020139","16514024"
"Moeda Loyalty...","MDA","0.832192","16335004"
"Raiden Networ...","RDN","0.317567","16066971"
"TOP","TOP","0.005985","15996876"
"Neblio","NEBL","1.09","15954023"
"Time New Bank","TNB","0.005746","15817827"
"Everex","EVX","0.686389","15512386"
"Function X","FX","0.339893","15440321"
"Moss Coin","MOC","0.05243","14800876"
"APIS","APIS","0.001649","14757956"
"Odyssey","OCN","0.002095","14588317"
"Aergo","AERGO","0.136994","14238480"
"ILCoin","ILC","0.047813","14214966"
"Gemini Dollar","GUSD","0.993337","14188119"
"BOScoin","BOS","0.021971","14151053"
"FOAM","FOAM","0.050292","14103471"
"Request","REQ","0.019291","14080040"
"Streamr DATAcoin","DATA","0.020707","14022116"
"Dentacoin","DCN","4.3e-05","13991082"
"VITE","VITE","0.03353","13920279"
"MovieBloc","MBL","0.004016","13900155"
"OST","OST","0.021567","13756370"
"Kin","KIN","1.8e-05","13569174"
"Bitcoiin","B2G","0.258751","13459143"
"GoChain","GO","0.018163","13438891"
"Genesis Vision","GVT","3.02","13361542"
"Lightning Bit...","LBTC","3.38","13055678"
"1irstcoin","FST","2.12","13013035"
"Seele","SEELE","0.018605","12853548"
"Bezant","BZNT","0.018005","12852643"
"Matrix AI Net...","MAN","0.085435","12815233"
"Quantstamp","QSP","0.020745","12806194"
"NavCoin","NAV","0.194228","12720818"
"Endor Protocol","EDR","0.016737","12684367"
"Ripio Credit ...","RCN","0.025337","12684114"
"Tael","WABI","0.221042","12608260"
"Everus","EVR","0.027703","12496854"
"Fetch","FET","0.151467","12350993"
"PlayChip","PLA","0.000878","12298752"
"Credits","CS","0.074715","12094043"
"SmartCash","SMART","0.008528","12057273"
"MediShares","MDS","0.011322","11832472"
"Clams","CLAM","3.23","11810654"
"OAX","OAX","0.173707","11747798"
"PumaPay","PMA","0.000515","11653554"
"OVCODE","OVC","0.265305","11633526"
"IDEX","IDEX","0.051393","11616796"
"V-ID","VIDT","0.437066","11611279"
"NIX","NIX","0.267088","11550279"
"DxChain Token","DX","0.000273","11528426"
"OneRoot Network","RNT","0.040464","11494804"
"Wagerr","WGR","0.062773","11483071"
"Darico Ecosys...","DEC","0.220534","11367168"
"CWV Chain","CWV","0.003324","11308468"
"Namecoin","NMC","0.764279","11262714"
"Cube","AUTO","0.001662","11261645"
"ZrCoin","ZRC","2.47","11256240"
"Tripio","TRIO","0.003057","11202652"
"Red Pulse Pho...","PHX","0.013496","11195926"
"Blackmoon","BMC","0.279433","11177311"
"Aeon","AEON","0.704481","11152958"
"Bluzelle","BLZ","0.053392","11082405"
"Metronome","MET","1.19","11073567"
"S4FE","S4F","0.044882","11055236"
"Vitae","VITAE","0.651563","10983535"
"SIRIN LABS Token","SRN","0.02215","10893866"
"IntelliShare","INE","0.064847","10889660"
"TokenClub","TCT","0.022596","10878503"
"Noah Coin","NOAH","0.000332","10858594"
"DATA","DTA","0.001213","10810364"
"bitCNY","BITCNY","0.142444","10731349"
"Incent","INCNT","0.231033","10631332"
"BitCapitalVendor","BCV","0.012669","10629501"
"FLO","FLO","0.069561","10540500"
"Bitcore","BTX","0.611384","10478776"
"STEM CELL COIN","SCC","0.032556","10439494"
"B2BX","B2B","0.627736","10413915"
"Pepe Cash","PEPECASH","0.014738","10344025"
"Traceability ...","TAC","0.016766","10331962"
"Insolar","INS","0.314732","10228801"
"TokenPay","TPAY","0.62977","10154856"
"Reserve Rights","RSR","0.002733","10116457"
"TEMCO","TEMCO","0.003974","10101332"
"Blocknet","BLOCK","1.71","10098594"
"Content Value...","CVNT","0.022811","10092383"
"DigitalNote","XDN","0.001446","10019266"
"NativeCoin","N8V","0.471766","10004495"
"LGO Exchange","LGO","0.076465","9991001"
"PRIZM","PZM","0.190189","9985457"
"QunQun","QUN","0.015582","9982548"
"Quanta Utilit...","QNTU","0.000338","9885512"
"TaaS","TAAS","1.21","9816811"
"Viacoin","VIA","0.42032","9729196"
"district0x","DNT","0.016082","9649088"
"BOX Token","BOX","0.09657","9630507"
"Tokenomy","TEN","0.047836","9567157"
"Propy","PRO","0.20168","9554281"
"Aencoin","AEN","0.036847","9548352"
"EDC Blockchain","EDC","0.003569","9532465"
"DMarket","DMT","0.185369","9479039"
"Envion","EVN","0.084975","9463536"
"AdEx","ADX","0.128482","9434525"
"doc.com Token","MTC","0.013621","9421942"
"Ethos","ETHOS","0.096045","9376133"
"Zipper","ZIP","0.000577","9345175"
"DeepBrain Chain","DBC","0.002893","9257748"
"Asch","XAS","0.098652","9209655"
"AMO Coin","AMO","0.001024","9188924"
"Kcash","KCASH","0.020541","9150836"
"Scry.info","DDD","0.020543","9039970"
"SmartMesh","SMT","0.006738","9032501"
"Peercoin","PPC","0.352896","8984982"
"Spectrecoin","XSPEC","0.397166","8914563"
"Internet Node...","INT","0.031233","8838666"
"Steem Dollars","SBD","0.979974","8834904"
"ParkinGo","GOT","0.654565","8821944"
"Swarm","SWM","0.103025","8800959"
"THEKEY","TKY","0.001732","8765322"
"YOYOW","YOYOW","0.029194","8758044"
"OriginTrail","TRAC","0.030444","8689526"
"Lympo","LYM","0.010441","8631494"
"VIBE","VIBE","0.032559","8469748"
"CommerceBlock","CBT","0.048582","8461284"
"AppCoins","APPC","0.084385","8443070"
"All Sports","SOC","0.005615","8422016"
"STPT","STPT","0.062763","8318316"
"Electra","ECA","0.000291","8313671"
"SingularDTV","SNGLS","0.013764","8258671"
"Selfkey","KEY","0.002868","8224667"
"AirSwap","AST","0.054725","8208682"
"Blue Whale EX...","BWX","0.134891","8167241"
"ETHLend","LEND","0.007225","8152279"
"Own","CHX","0.102118"," 8109462"
"PCHAIN","PI","0.016379","8091463"
"Agrello","DLT","0.094092","8089955"
"Ubiq","UBQ","0.189477","8073444"
"Dropil","DROP","0.000355","8057941"
"BOLT","BOLT","0.01478","8038864"
"LockTrip","LOC","0.537218","8032566"
"Counterparty","XCP","3.06","8005718"
"Numeraire","NMR","5.92","7991160"
"QLC Chain","QLC","0.032889","7893414"
"Stakenet","XSN","0.092507","7892127"
"BLOCKv","VEE","0.002961","7880362"
"Emercoin","EMC","0.178664","7879710"
"CPChain","CPC","0.020732","7810959"
"Aeron","ARN","0.399445","7801166"
"Viberate","VIB","0.040846","7720893"
"Substratum","SUB","0.020064","7684816"
"SwftCoin","SWFTC","0.002103","7656037"
"Game.com","GTC","0.009934","7564084"
"Vexanium","VEX","0.011849","7558603"
"POA Network","POA","0.031186","7547865"
"Adshares","ADS","0.218179","7547800"
"Refereum","RFR","0.001977","7508088"
"Hydro","HYDRO","0.001669","7476868"
"XYO","XYO","0.000897","7445100"
"Cryptaur","CPT","0.000941","7437259"
"Sentinel Prot...","UPP","0.024392","7415128"
"Monetha","MTH","0.021687","7406904"
"LBRY Credits","LBC","0.02962","7339319"
"MediBloc [QRC20]","MED","0.002468","7320044"
"Content Neutr...","CNN","0.000187","7315743"
"Ultiledger","ULT","0.01152","7187861"
"eosDAC","EOSDAC","0.010702","7071373"
"Abyss Token","ABYSS","0.03049","6953180"
"Edgeless","EDG","0.058841","6887157"
"WePower","WPR","0.011233","6829227"
"SONM","SNM","0.018971","6822055"
"BitNewChain","BTN","0.037482","6735648"
"VNT Chain","VNT","0.003379","6695346"
"Mercury","MER","0.066764","6676380"
"smARTOFGIVING","AOG","0.113369","6591791"
"NaPoleonX","NPX","0.300146","6565610"
"Penta","PNT","0.000313","6530051"
"CyberVein","CVT","0.006132","6502904"
"TERA","TERA","0.007679","6486191"
"Smartlands","SLT","1.26","6434694"
"Spendcoin","SPND","0.01816","6394380"
"Litecoin Cash","LCC","0.010004","6357792"
"BOMB","BOMB","6.62","6354902"
"SALT","SALT","0.078936","6337262"
"Dero","DERO","0.826379","6333553 "
"BlockMason Cr...","BCPT","0.054358","6314099"
"Constellation","DAG","0.004816","6294385"
"Lendingblock","LND","0.008116","6260378"
"Invictus Hype...","IHF","0.051969","6221954"
"Safex Token","SFT","0.005979","6212866"
"CoinUs","CNUS","0.018244","6203031"
"Universa","UTNP","0.003344","6181632"
"Gulden","NLG","0.01433","6161949"
"ATN","ATN","0.073088","6161514"
"Esportbits","HLT","0.306523","6113089"
"Loki","LOKI","0.148654","6108219"
"BitBay","BAY","0.006022","6094735"
"FirstBlood","1ST","0.070992","6073980"
"Ocean Protocol","OCEAN","0.02325","5991904"
"Polybius","PLBT","1.5","5938640"
"Genaro Network","GNX","0.023702","5914493"
"Dock","DOCK","0.01231","5904277"
"Fiii","FIII","0.012237","5903112"
"Dimecoin","DIME","1.1e-05","5859534"
"Boolberry","BBR","0.443103","5836806"
"Global Social...","GSC","0.01072","5783859"
"MobileGo","MGO","0.057379","5737740"
"OTOCASH","OTO","0.267494","5701874"
"CanonChain","CZR","0.01048","5677712"
"DAOstack","GEN","0.136677","5644063"
"Lition","LIT","0.224872","5597190"
"SafeInsure","SINS","1.86","5588785"
"Smartshare","SSP","0.001201","5570780"
"Trade Token X","TIOX","0.065033","5565800"
"SPINDLE","SPD","0.001746","5552421"
"DADI","DADI","0.074112","5549239"
"Jibrel Network","JNT","0.03258","5541196"
"Etherparty","FUEL","0.006909","5526273"
"Bottos","BTO","0.010104","5516461"
"Restart Energ...","MWAT","0.012126","5490164"
"Feathercoin","FTC","0.022561","5471362"
"Pillar","PLR","0.021076","5465918"
"SDChain","SDA","0.003641","5461698"
"DEX","DEX","0.028404","5440550"
"HTMLCOIN","HTML","0.000102","5433785"
"Ambrosus","AMB","0.037405","5408408"
"FREE Coin","FREE","6.1e-07","5336587"
"Mobius","MOBI","0.010287","5298734"
"Shift","SHIFT","0.400029","5297974"
"Rublix","RBLX","0.25343","5266607"
"Eterbase Coin","XBASE","0.008263","5233448"
"Sphere","SPHR","0.418809","5228560"
"adToken","ADT","0.006573","5218891"
"Artfinity","AT","0.063703","5213622"
"Nimiq","NIM","0.00126","5195994"
"Travala.com","AVA","0.13125","5159885"
"MintCoin","MINT","0.000206","5141765"
"COVA","COVA","0.002285","5139053"
"DeepOnion","ONION","0.3186","5134915"
"MVL","MVL","0.000684","5118345"
"Loopring [NEO]","LRN","0.044769","5085919"
"LEOcoin","LEO","0.041935","5074554"
"Skrumble Network","SKM","0.004931"," 5008093"
"Primecoin","XPM","0.176924","4978269"
"Connect Coin","XCON","0.127408","4968512"
"STACS","STACS","0.009768","4960557"
"Pascal Coin","PASC","0.182775","4928820"
"Airbloc","ABL","0.019518","4925934"
"Primas","PST","0.093376","4920205"
"MassGrid","MGD","0.066795","4919114"
"BridgeCoin","BCO","0.181621","4903761"
"GameCredits","GAME","0.070084","4894360"
"Zebi","ZCO","0.007774","4859034"
"Zeepin","ZPT","0.009649","4824635"
"Callisto Network","CLO","0.002675","4768531"
"FansTime","FTI","0.00167","4760637"
"ZelCash","ZEL","0.069747","4757400"
"Neumark","NEU","0.135147","4739738"
"Morpheus.Network","MRPH","0.148651","4728421"
"LinkEye","LET","0.007874","4724537"
"Digix Gold Token","DGX","45.66","4718659"
"Measurable Da...","MDT","0.008933","4684302"
"Caspian","CSP","0.010756","4670682"
"ColossusXT","COLX","0.000412","4666717"
"Raven Protocol","RAVEN","0.002693","4656406"
"StableUSD","USDS","0.996352","4640710"
"Lunyr","LUN","2.02","4633257"
"BlackCoin","BLK","0.073106","4595120"
"WhiteCoin","XWC","0.018129","4535618"
"HalalChain","HLC","0.011648","4531284"
"Origo","OGO","0.02843","4527110"
"MultiVAC","MTV","0.005721","4519625"
"Hydro Protocol","HOT","0.006426","4510995"
"TurtleCoin","TRTL","9.5e-05","4510080"
"Remme","REM","0.006822","4497654"
"Fortuna","FOTA","0.009243","4436843"
"Maecenas","ART","0.091382","4418106"
"Merculet","MVP","0.00176","4417524"
"Global Crypto...","GCC","0.003504","4416048"
"Zen Protocol","ZP","0.226921","4355212"
"Omnitude","ECOM","0.06653","4312013"
"BaaSid","BAAS","0.001029","4304822"
"Diamond Platf...","DPT","11.87","4303087"
"LoyalCoin","LYL","0.0008","4280426"
"Change","CAG","0.134516","4260611"
"Machine Xchan...","MXC","0.005217","4171269"
"PTON","PTON","0.000515","4166063"
"SunContract","SNC","0.033847","4153340"
"Coinsuper Eco...","CEN","0.009573","4136841"
"Flowchain","FLC","5.98","4127226"
"Hi Mutual Soc...","HMC","0.010139","4097307"
"Melon","MLN","3.44","4080460"
"SwissBorg","CHSB","0.007015","4039173"
"bitUSD","BITUSD","1.03","4009506"
"CloakCoin","CLOAK","0.746486","3961278"
"GET Protocol","GET","0.345602","3935803"
"BitMart Token","BMX","0.028339","3886112"
"Bean Cash","BITB","0.001236","3863318"
"Hxro","HXRO","0.053259","3817365"
"Phore","PHR","0.213321","3800047"
"BitTube","TUBE","0.025688","3760700"
"Delphy","DPY","0.06445","3758226"
"PIBBLE","PIB","0.000597","3730840"
"SpankChain","SPANK","0.012344","3703867"
"Wowbit","WWB","0.013324","3700984"
"Stealth","XST","0.112893","3664760"
"Playgroundz","IOG","0.128326","3663089"
"Ink","INK","0.007887","3658864"
"INMAX","INX","1.08","3655727"
"SINOVATE","SIN","0.005676","3649631"
"PACcoin","$PAC","0.0005","3637631"
"EveryCoin ","EVY","0.000385","3610773"
"Dignity","DIG","0.006903","3610274"
"Bezop","BEZ","0.064723","3604004"
"Morpheus Labs","MITX","0.017425","3582157"
"Insureum","ISR","0.016914","3552624"
"Kambria","KAT","0.002847","3502958"
"Wings","WINGS","0.036182","3487218"
"ZClassic","ZCL","0.501598","3475697"
"Footballcoin","XFC","0.009251","3466108"
"GoldCoin","GLC","0.083167","3464893"
"Apex","CPX","0.007382","3438127"
"Opacity","OPQ","0.028121","3435691"
"DAEX","DAX","0.009631","3415753"
"ChatCoin","CHAT","0.004915","3391141"
"Hashgard","GARD","6.8e-05","3383614"
"ICE ROCK MINING","ROCK2","0.214136","3367132"
"Pandacoin","PND","0.000103","3362537"
"Presearch","PRE","0.021667","3358405"
"SIX","SIX","0.012214","3343941"
"Vanta Network","VNT","0.001185","3333963"
"Radium","RADS","0.88644","3331568"
"ProChain","PRA","0.065446","3243699"
"Observer","OBSR","0.002405","3220455"
"Safe Haven","SHA","0.001053","3164785"
"NuShares","NSR","0.001133","3147719"
"Phantasma","SOUL","0.053945","3146763"
"UNIVERSAL CASH","UCASH","0.000304","3144923"
"nOS","NOS","0.030386","3114572"
"Ulord","UT","0.031794","3112162"
"sUSD","SUSD","0.940087","3110546"
"Divi","DIVI","0.002797","3105414"
"VINchain","VIN","0.006428","3086219"
"PlayCoin [ERC20]","PLY","0.016917","3056661"
"Crown","CRW","0.135142","3042738"
"DecentBet","DBET","0.01612","3040717"
"Bitcoin Private","BTCP","0.638916","3008559"
"OKCash","OK","0.040055","2989223"
"DAO.Casino","BET","0.017823","2981320"
"Ivy","IVY","0.009465","2979969"
"BitGreen","BITG","0.321542","2964469"
"YEE","YEE","0.00215","2935503"
"carVertical","CV","0.000381","2930315"
"SpaceChain","SPC","0.00565","2915168"
"Eligma Token","ELI","0.020614","2902442"
"NAGA","NGC","0.04057","2899093"
"Peculium","PCL","0.00142","2893608"
"Naka Bodhi Token","NBOT","0.047865","2871907"
"Chronobank","TIME","4.04","2867662"
"Polis","POLIS","0.450176","2865687"
"PolySwarm","NCT","0.001852","2864562"
"QChi","QCH","0.088099","2841621"
"FintruX Network","FTX","0.029787","2829808"
"VeriCoin","VRC","0.088501"," 2818545"
"Lamden","TAU","0.019751","2808911"
"Tolar","TOL","0.011384","2791801"
"Cloudbric","CLB","0.00666","2788624"
"Myriad","XMY","0.001649","2770074"
"ZPER","ZPR","0.002157","2748512"
"NeoWorld Cash","NASH","0.000196","2746809"
"Eden","EDN","0.00456","2736064"
"Sentinel","SENT","0.001364","2728837"
"Verasity","VRA","0.000653","2721769"
"Brickblock","BBK","0.036188","2718816"
"Bloom","BLT","0.050654","2717193"
"KickCoin","KICK","0.001791","2692704"
"ZMINE","ZMN","0.015615","2636352"
"Noku","NOKU","0.11082","2634959"
"LUXCoin","LUX","0.446069","2622524"
"ugChain","UGC","0.004584","2607401"
"NANJCOIN","NANJ","0.000134","2601367"
"Nexty","NTY","1.7e-05","2597047"
"AIDUS TOKEN","AID","0.012902","2580463"
"Unibright","UBT","0.018232","2570482"
"Haven Protocol","XHV","0.326701","2564306"
"Optimal Shelf...","OSA","0.001833","2548132"
"Xaurum","XAUR","0.029116","2522655"
"Rapids","RPD","0.000393","2497367"
"0Chain","ZCN","0.061545","2468934"
"AI Doctor","AIDOC","0.005519","2446431"
"Hiveterminal ...","HVN","0.005955","2443205"
"Ergo","EFYT","6.11","2428097"
"CoinPoker","CHP","0.007501","2418472"
"MonetaryUnit","MUE","0.014837","2413069"
"MIR COIN","MIR","0.003888","2410478"
"DECENT","DCT","0.046841","2403250"
"XEL","XEL","0.025946","2378638"
"Switcheo","SWTH","0.00454","2373010"
"Ubex","UBEX","0.000765","2372411"
"YGGDRASH","YEED","0.000434","2361553"
"Datawallet","DXT","0.006034","2354721"
"CrypticCoin","CRYP","0.000923","2353715"
"Gene Source C...","GENE","0.006288","2345779"
"Krios","KRI","0.020803","2336933"
"Nasdacoin","NSD","0.115319","2323277"
"GridCoin","GRC","0.005474","2298962"
"Olive","OLE","0.008136","2253658"
"Rate3","RTE","0.002517","2238459"
"Effect.AI","EFX","0.008858","2233682"
