"name","symbol","price","market cap"
"NEXT","NET","1.15","57860170"
"Cryptonex","CNX","1.04","57793337"
"Loom Network","LOOM","0.067609","53715283"
"Ignis","IGNIS","0.070569","53712879"
"ReddCoin","RDD","0.001857","53508798"
"QASH","QASH","0.151783","53124038"
"Ark","ARK","0.469139","53117679"
"Factom","FCT","5.49","52996438"
"Orbs","ORBS","0.032195","52641758"
"DigixDAO","DGD","26.26","52517654"
"Loopring","LRC","0.058159","52036697"
"Fantom","FTM","0.028577","51828873"
"Celer Network","CELR","0.01808","51692443"
"Decentraland","MANA","0.048814","51261610"
"WaykiChain","WICC","0.264485","49987727"
"QuarkChain","QKC","0.022985","48583410"
"Matic Network","MATIC","0.022235","48307501"
"Thunder Token","TT","0.016557","48046945"
"TrueChain","TRUE","0.60256","47949011"
"REPO","REPO","0.43059","47347028"
"Harmony","ONE","0.019568","46748108"
"Buggyra Coin ...","BCZERO","0.023239","46728838"
"Fusion","FSN","1.4","46373166"
"LATOKEN","LA","0.121322","46115097"
"Electroneum","ETN","0.004666","45228352"
"Power Ledger","POWR","0.108166","44208875"
"XMax","XMX","0.002506","43915284"
"Beam","BEAM","1.75","43678571"
"Bancor","BNT","0.70591","43288750"
"Kyber Network","KNC","0.259104","43163675"
"Aion","AION","0.131522","43047718"
"Japan Content...","JCT","0.143339","42019938"
"Enigma","ENG","0.557293","41705671"
"U Network","UUU","0.005921","40098404"
"Ether Zero","ETZ","0.24448","39898931"
"Bibox Token","BIX","0.361643","39574410"
"Wanchain","WAN","0.368122","39077090"
"IPChain","IPC","0.501095","38947668"
"HYCON","HYC","0.019736","37982431"
"Ecoreal Estate","ECOREAL","0.177434","37132199"
"Theta Fuel","TFUEL","0.009633","36973381"
"TomoChain","TOMO","0.604884","36488255"
"Polymath","POLY","0.084987","36484863"
"MOAC","MOAC","0.583199","36428557"
"PIVX","PIVX","0.634864","36048319"
"STASIS EURS","EURS","1.13","36025661"
"Cortex","CTXC","0.240145","35971836"
"Populous","PPT","0.6703","35694960"
"Arcblock","ABT","0.359585","35438695"
"RIF Token","RIF","0.078891","35339960"
"Storj","STORJ","0.258061","35041436"
"FunFair","FUN","0.005133","33616836"
"Digitex Futures","DGTX","0.044641","33588139"
"Newton","NEW","0.00281","33578205"
"Gas","GAS","3.28","33170459"
"CyberMiles","CMT","0.041426","33141043"
"iExec RLC","RLC","0.401883","32179093"
"LINA","LINA","0.135191","32046398"
"Veritaseum","VERI","14.9","32020876"
"Nxt","NXT","0.031872","31840396"
"Bread","BRD","0.357381","31711875"
"UGAS","UGAS","0.186017","31319265"
"CRYPTO20","C20","0.771555","31229113"
"Synthetix Net...","SNX","0.271064","30647191"
"IoTeX","IOTX","0.008732","30563284"
"CasinoCoin","CSC","0.000743","28830942"
"Groestlcoin","GRS","0.393295","28657736"
"OVCODE","OVC","0.65217","28597363"
"Hyperion","HYN","0.089939","28489698"
"Metadium","META","0.022827","28429345"
"Skycoin","SKY","1.89","28338567"
"INO COIN","INO","1.4","27967404"
"Apollo Currency","APL","0.001874","27518347"
"Centrality","CENNZ","0.033692","27231808"
"Ruff","RUFF","0.027218","26687533"
"Tierion","TNT","0.062093","26605901"
"Eidoo","EDO","0.889138","26017479"
"Iconomi","ICN","0.262832","26002040"
"Vertcoin","VTC","0.516945","25925620"
"ContentBox","BOX","0.02802","25903319"
"BHPCoin","BHP","1.56","25744981"
"Syscoin","SYS","0.045833","25542002"
"TenX","PAY","0.2213","25314834"
"Gnosis","GNO","22.89","25288473"
"Metal","MTL","0.551577","24868294"
"Civic","CVC","0.072276","24769107"
"BTU Protocol","BTU","0.344411","24112491"
"Dragonchain","DRGN","0.100446","23948644"
"Obyte","GBYTE","33.77","23762506"
"IoT Chain","ITC","0.305725","23570150"
"Einsteinium","EMC2","0.107112","23430106"
"Mithril","MITH","0.040946","23314051"
"Cosmo Coin","COSM","0.034653","23244379"
"IHT Real Esta...","IHT","0.033213","22478831"
"Cred","LBA","0.041206","22359270"
"Particl","PART","2.77","22319181"
"High Performa...","HPB","0.508079","22162361"
"NKN","NKN","0.062879","22007610"
"LTO Network","LTO","0.12011","21983325"
"DAPS Token","DAPS","0.000416","21867183"
"RChain","RHOC","0.058365","21816237"
"Robotina","ROX","0.073344","21757803"
"Mainframe","MFT","0.002647","21645903"
"PLATINCOIN","PLC","30.84","21585054"
"Achain","ACT","0.023082","21236356"
"UTRUST","UTK","0.047174","21228373"
"botXcoin","BOTX","0.011968","20793734"
"AgaveCoin","AGVC","0.053192","20777888"
"PressOne","PRS","0.072958","20774340"
"ProximaX","XPX","0.003379","20603653"
"SaluS","SLS","20.24","20484174"
"Nexus","NXS","0.315323","20021004"
"Crypterium","CRPT","0.236109","19826351"
"BitKan","KAN","0.004862","19734736"
"Quantum Resis...","QRL","0.287728","19684988"
"Gifto","GTO","0.032384","19566727"
"Cindicator","CND","0.013519","19547991"
"Pirate Chain","ARRR","0.185138","19516148"
"MediBloc [ERC20]","MEDX","0.00573","19357270"
"IRISnet","IRIS","0.05927","19321475"
"Davinci Coin","DAC","0.005254","18923342"
"TTC","TTC","0.093377","18844002"
"Burst","BURST","0.00919","18827933"
"SingularityNET","AGI","0.034527","18633266"
"Ankr Network","ANKR","0.008031","18514734"
"Blox","CDT","0.027389","18476082"
"#MetaHash","MHC","0.014833","18371777"
"Contents Prot...","CPT","0.007102","18340162"
"Humanscape","HUM","0.000448","18306855"
"Telcoin","TEL","0.000492","18289542"
"Wixlar","WIX","0.016631","18233672"
"BnkToTheFuture","BFT","0.024939","18205558"
"Everipedia","IQ","0.004037","18192948"
"Storm","STORM","0.0029","18079102"
"Time New Bank","TNB","0.00648","17838666"
"Litex","LXT","0.021629","17736154"
"RealTract","RET","0.001608","17693028"
"Bit-Z Token","BZ","0.162641","17651381"
"Po.et","POE","0.005573","17508327"
"PayPie","PPP","0.206016","16996332"
"VeriBlock","VBK","0.03563","16954092"
"Raiden Networ...","RDN","0.335029","16950428"
"Aragon","ANT","0.549015","16858381"
"Dentacoin","DCN","5.2e-05","16809184"
"Moeda Loyalty...","MDA","0.854898","16780692"
"Cajutel","CAJ","12.22","16643246"
"TOP","TOP","0.006145","16425684"
"Function X","FX","0.361564","16424756"
"Neblio","NEBL","1.12","16384885"
"Everex","EVX","0.723092","16341874"
"Nucleus Vision","NCASH","0.002758"," 16071832"
"BOScoin","BOS","0.024612","15837927"
"Data Transact...","XD","0.080415","15479395"
"Moss Coin","MOC","0.052667","14868010"
"Gemini Dollar","GUSD","0.995045","14750413"
"FOAM","FOAM","0.052474","14715034"
"Odyssey","OCN","0.002108","14675043"
"APIS","APIS","0.001638","14661194"
"ILCoin","ILC","0.048638","14460355"
"Request","REQ","0.019705","14382816"
"Lightning Bit...","LBTC","3.72","14373995"
"Genesis Vision","GVT","3.25","14367674"
"Bitcoiin","B2G","0.275782","14343437"
"OST","OST","0.022486","14342126"
"Aergo","AERGO","0.137077","14247117"
"MovieBloc","MBL","0.004112","14232609"
"Streamr DATAcoin","DATA","0.020889","14145176"
"V-ID","VIDT","0.494174","14091461"
"Clams","CLAM","3.82","13978976"
"VITE","VITE","0.033439","13882781"
"GoChain","GO","0.018497","13685069"
"Kin","KIN","1.8e-05","13490154"
"Everus","EVR","0.029807","13445754"
"Seele","SEELE","0.01928","13319958"
"Ripio Credit ...","RCN","0.026542","13287322"
"Tael","WABI","0.232841","13281260"
"NavCoin","NAV","0.201945","13225711"
"Fetch","FET","0.161087","13135412"
"Bezant","BZNT","0.018399","13133895"
"Matrix AI Net...","MAN","0.086431","12964590"
"1irstcoin","FST","2.11","12946905"
"Endor Protocol","EDR","0.017072","12938129"
"NIX","NIX","0.298063","12889778"
"Quantstamp","QSP","0.020749","12808842"
"Credits","CS","0.077286","12510310"
"PlayChip","PLA","0.000891","12475597"
"OAX","OAX","0.183176","12388230"
"Noah Coin","NOAH","0.000374","12239427"
"ZrCoin","ZRC","2.66","12125265"
"Aeon","AEON","0.760672","12042552"
"IDEX","IDEX","0.053216","12014025"
"MediShares","MDS","0.011494","12012209"
"DxChain Token","DX","0.000284","12007056"
"Metronome","MET","1.28","11875573"
"OneRoot Network","RNT","0.041691","11843379"
"SmartCash","SMART","0.008354","11811519"
"Namecoin","NMC","0.799919","11787928"
"Darico Ecosys...","DEC","0.228589","11782355"
"Bluzelle","BLZ","0.056589","11745903"
"Incent","INCNT","0.252231","11606829"
"Wagerr","WGR","0.063398","11596895"
"Blackmoon","BMC","0.288714","11548540"
"STEM CELL COIN","SCC","0.035975","11535534"
"Red Pulse Pho...","PHX","0.013872","11507977"
"DATA","DTA","0.001285","11448846"
"S4FE","S4F","0.046443","11439881"
"TokenClub","TCT","0.023571","11347561"
"Vitae","VITAE","0.673135","11342863"
"Bitcore","BTX","0.660897","11327085"
"Blocknet","BLOCK","1.92","11298825"
"SIRIN LABS Token","SRN","0.022935","11279947"
"Cube","AUTO","0.001659","11241973"
"bitCNY","BITCNY","0.142068","11204908"
"CWV Chain","CWV","0.003273","11132369"
"PRIZM","PZM","0.210551","11054555"
"Tripio","TRIO","0.003002","11004048"
"Pepe Cash","PEPECASH","0.015647","10982443"
"NativeCoin","N8V","0.51696","10961672"
"IntelliShare","INE","0.06527","10960631"
"QunQun","QUN","0.016964","10867861"
"BitCapitalVendor","BCV","0.012886","10811232"
"TokenPay","TPAY","0.66775","10766800"
"FLO","FLO","0.070567","10692818"
"B2BX","B2B","0.642616","10660771"
"Insolar","INS","0.327942","10658104"
"DigitalNote","XDN","0.001529","10591424"
"Traceability ...","TAC","0.017156","10589223"
"Viacoin","VIA","0.453781","10503715 "
"PumaPay","PMA","0.000463","10488789"
"Aencoin","AEN","0.04027","10435430"
"TaaS","TAAS","1.28","10430285"
"BOX Token","BOX","0.104146","10386043"
"Quanta Utilit...","QNTU","0.000354","10378069"
"TEMCO","TEMCO","0.004073","10354142"
"LGO Exchange","LGO","0.07917","10344466"
"district0x","DNT","0.016903","10141789"
"EDC Blockchain","EDC","0.003771","10071773"
"Reserve Rights","RSR","0.002684","9934358"
"Tokenomy","TEN","0.049583","9916599"
"AdEx","ADX","0.133294","9787892"
"Ethos","ETHOS","0.099793","9742010"
"Envion","EVN","0.087227","9714345"
"AMO Coin","AMO","0.001075","9642190"
"Peercoin","PPC","0.378731","9642159"
"Kcash","KCASH","0.021631","9636414"
"Asch","XAS","0.102942","9610177"
"DeepBrain Chain","DBC","0.002994","9579863"
"Zipper","ZIP","0.000591","9567115"
"Propy","PRO","0.202316","9554077"
"DMarket","DMT","0.186004","9511503"
"doc.com Token","MTC","0.013728","9496264"
"Electra","ECA","0.000323","9232733"
"Internet Node...","INT","0.032564","9215215"
"THEKEY","TKY","0.001821","9214859"
"Scry.info","DDD","0.020892","9193698"
"All Sports","SOC","0.006128","9191097"
"Content Value...","CVNT","0.020692","9154672"
"STPT","STPT","0.068979","9142146"
"SmartMesh","SMT","0.006819","9141133"
"Spectrecoin","XSPEC","0.406528","9124712"
"YOYOW","YOYOW","0.030362","9108684"
"Steem Dollars","SBD","0.986638","8908066"
"Lympo","LYM","0.010657","8809494"
"SingularDTV","SNGLS","0.014639","8783470"
"VIBE","VIBE","0.033734","8775399"
"OriginTrail","TRAC","0.030703","8763392"
"ETHLend","LEND","0.007757","8753044"
"ParkinGo","GOT","0.640469","8631954"
"Ubiq","UBQ","0.201406","8581713"
"AirSwap","AST","0.057151"," 8572711"
"Rubycoin","RBY","0.314674","8524990"
"Dropil","DROP","0.000373","8481337"
"Selfkey","KEY","0.002939","8428964"
"Blue Whale EX...","BWX","0.138901","8410081"
"Stakenet","XSN","0.098461","8399256"
"LockTrip","LOC","0.559643","8367873"
"AppCoins","APPC","0.083145","8319042"
"Aeron","ARN","0.425362","8307311"
"SwftCoin","SWFTC","0.002281","8304177"
"Agrello","DLT","0.096125","8264711"
"Own","CHX","0.103901","8251018"
"Numeraire","NMR","6.11","8246393"
"Counterparty","XCP","3.14","8214531"
"Viberate","VIB","0.043444","8211874"
"Substratum","SUB","0.021253","8140156"
"BLOCKv","VEE","0.00305","8117695"
"CPChain","CPC","0.021452","8082202"
"Swarm","SWM","0.094502","8072922"
"BOLT","BOLT","0.014805","8052322"
"QLC Chain","QLC","0.033526","8046164"
"PCHAIN","PI","0.016261","8039509"
"Emercoin","EMC","0.181745","8015283"
"Hydro","HYDRO","0.001774","7947905"
"POA Network","POA","0.032829","7945492"
"XYO","XYO","0.000953","7909204"
"Monetha","MTH","0.023045","7870926"
"BitNewChain","BTN","0.043232","7768802"
"Game.com","GTC","0.010136","7718090"
"Sentinel Prot...","UPP","0.025376","7714103"
"Adshares","ADS","0.2228","7707651"
"Refereum","RFR","0.002029","7703894"
"Content Neutr...","CNN","0.000197","7681598"
"Vexanium","VEX","0.012029","7673538"
"LBRY Credits","LBC","0.030569","7572956"
"MediBloc [QRC20]","MED","0.002478","7351434"
"SONM","SNM","0.019993","7189431"
"Abyss Token","ABYSS","0.031445","7170950"
"eosDAC","EOSDAC","0.010852","7170582"
"Ultiledger","ULT","0.011432","7133285"
"Pandacoin","PND","0.000218","7100346"
"Edgeless","EDG","0.06008","7032205"
"smARTOFGIVING","AOG","0.120114","6984016"
"ATN","ATN","0.082562","6960178"
"Dero","DERO","0.906021","6940900"
"Mercury","MER","0.069128","6912813"
"NaPoleonX","NPX","0.315804","6908137"
"CommerceBlock","CBT","0.039692","6897072"
"WePower","WPR","0.011247","6836535"
"Litecoin Cash","LCC","0.010705","6802899"
"VNT Chain","VNT","0.003404","6737737"
"Penta","PNT","0.000322","6727630"
"Spendcoin","SPND","0.019059","6710881"
"Constellation","DAG","0.005114","6682918"
"Boolberry","BBR","0.506323","6668966"
"SafeInsure","SINS","2.21","6611822"
"TERA","TERA","0.007794","6583533"
"Smartlands","SLT","1.28","6553001"
"MobileGo","MGO","0.065439","6543733"
"BlockMason Cr...","BCPT","0.056231","6531676"
"OTOCASH","OTO","0.306049","6523690"
"SALT","SALT","0.080932","6497537"
"CyberVein","CVT","0.006097","6465002"
"BOMB","BOMB","6.72","6454245"
"FirstBlood","1ST","0.075305","6442984"
"Lendingblock","LND","0.008301","6402870"
"Esportbits","HLT","0.320447","6390792"
"BitBay","BAY","0.006282","6358071"
"Invictus Hype...","IHF","0.05295","6339414"
"Polybius","PLBT","1.57","6239243"
"Loki","LOKI","0.151862","6238964"
"DAOstack","GEN","0.149924","6191123"
"Genaro Network","GNX","0.02473","6170886"
"CoinUs","CNUS","0.018139","6167414"
"Global Social...","GSC","0.011401","6151514"
"Fiii","FIII","0.012741","6146215"
"Dock","DOCK","0.012801","6139808"
"Gulden","NLG","0.014256","6130074"
"CanonChain","CZR","0.011158","6044822"
"Cryptaur","CPT","0.000766","6019322"
"Safex Token","SFT","0.005788","6015216"
"Universa","UTNP","0.003236","5981735"
"Ocean Protocol","OCEAN","0.023192","5976778"
"DADI","DADI","0.079454","5947139"
"COVA","COVA","0.002639","5936207"
"Feathercoin","FTC","0.024413","5919486"
"Jibrel Network","JNT","0.034643","5892073"
"Pillar","PLR","0.022683","5882670"
"Etherparty","FUEL","0.007316","5851963"
"Trade Token X","TIOX","0.067708","5794723"
"HTMLCOIN","HTML","0.000109","5759715"
"WhiteCoin","XWC","0.022997","5753525"
"Ambrosus","AMB","0.039784","5752394"
"Restart Energ...","MWAT","0.012631","5718711"
"DeepOnion","ONION","0.352841","5686790"
"Rublix","RBLX","0.271349","5638981"
"Lition","LIT","0.225273","5606600"
"Smartshare","SSP","0.001207","5601647"
"Sphere","SPHR","0.44815","5594859"
"Eterbase Coin","XBASE","0.008793","5568920"
"Bottos","BTO","0.010104","5516572"
"FansTime","FTI","0.001924","5483822"
"MintCoin","MINT","0.000218","5447782"
"adToken","ADT","0.00686","5446697"
"Primas","PST","0.103127","5434001"
"Mobius","MOBI","0.010418","5366143"
"Nimiq","NIM","0.001301","5362918"
"MVL","MVL","0.000715","5352758"
"BridgeCoin","BCO","0.198167","5350497"
"Zen Protocol","ZP","0.278687","5347036"
"SDChain","SDA","0.003555","5332537"
"Travala.com","AVA","0.134767","5298147"
"Primecoin","XPM","0.187941","5287563"
"DEX","DEX","0.027495","5266463"
"Callisto Network","CLO","0.002951","5258652"
"Connect Coin","XCON","0.134784","5256128"
"Artfinity","AT","0.064097","5245429"
"Neumark","NEU","0.149447","5241261"
"GameCredits","GAME","0.074991","5237060"
"Pascal Coin","PASC","0.193561","5218857"
"Shift","SHIFT","0.393086","5205637"
"Zebi","ZCO","0.008308","5192435"
"Measurable Da...","MDT","0.009812","5145174"
"Airbloc","ABL","0.020015","5051295"
"ZelCash","ZEL","0.07357"," 5015605"
"STACS","STACS","0.009823","4988365"
"MassGrid","MGD","0.06772","4986891"
"ColossusXT","COLX","0.000437","4944117"
"LEOcoin","LEO","0.040818","4939457"
"Morpheus.Network","MRPH","0.154375","4910503"
"Raven Protocol","RAVEN","0.002825","4884561"
"Hydro Protocol","HOT","0.006955","4882615"
"LinkEye","LET","0.008111","4866665"
"Origo","OGO","0.030206","4809845"
"HalalChain","HLC","0.012346","4802863"
"TurtleCoin","TRTL","0.000101","4800750"
"Loopring [NEO]","LRN","0.042016","4773099"
"Merculet","MVP","0.001884","4737221"
"Remme","REM","0.007148","4712860"
"Digix Gold Token","DGX","45.41","4692996"
"Lunyr","LUN","2.04","4692204"
"StableUSD","USDS","0.995903","4638615"
"Fortuna","FOTA","0.009605","4610321"
"Skrumble Network","SKM","0.004534","4604905"
"Caspian","CSP","0.010586","4596573"
"BaaSid","BAAS","0.001094","4577046"
"Zeepin","ZPT","0.009143","4571635"
"Global Crypto...","GCC","0.003603","4540893"
"Change","CAG","0.142084","4500325"
"Insureum","ISR","0.021361","4486587"
"LoyalCoin","LYL","0.000836","4477854"
"CloakCoin","CLOAK","0.843543","4476264"
"SunContract","SNC","0.036424","4469536"
"Omnitude","ECOM","0.068046","4410254"
"Coinsuper Eco...","CEN","0.010185","4401236"
"PTON","PTON","0.000544","4394665"
"SPINDLE","SPD","0.001377","4378415"
"Melon","MLN","3.65","4335815"
"Hxro","HXRO","0.059634","4274303"
"SwissBorg","CHSB","0.007408","4265666"
"BitMart Token","BMX","0.030936","4242252"
"MultiVAC","MTV","0.005365","4238367"
"Machine Xchan...","MXC","0.005298","4235429"
"FREE Coin","FREE","4.8e-07","4203051"
"Hi Mutual Soc...","HMC","0.010363","4187811"
"Flowchain","FLC","5.93","4094666"
"Maecenas","ART","0.084423","4081646"
"Diamond Platf...","DPT","11.29","4079415"
"Grid+","GRID","0.103008","4041678"
"PIBBLE","PIB","0.000644","4027089"
"BlackCoin","BLK","0.063928","4018226"
"INMAX","INX","1.17","4007905"
"Phore","PHR","0.223988","3989577"
"BitTube","TUBE","0.027193","3981032"
"Ink","INK","0.008564","3973153"
"PACcoin","$PAC","0.000546","3972327"
"bitUSD","BITUSD","1.02","3935634"
"ZClassic","ZCL","0.562451","3896012"
"Opacity","OPQ","0.031868","3893537 "
"Wowbit","WWB","0.014014","3892812"
"Bean Cash","BITB","0.001245","3892003"
"Morpheus Labs","MITX","0.018814","3867822"
"Delphy","DPY","0.065391","3864610"
"Bezop","BEZ","0.068793","3830610"
"Footballcoin","XFC","0.010222","3829652"
"Stealth","XST","0.117712","3820715"
"Kambria","KAT","0.003049","3751535"
"Krios","KRI","0.03296","3708187"
"EveryCoin ","EVY","0.000394","3696453"
"SpankChain","SPANK","0.012297","3689724"
"NuShares","NSR","0.001325","3681148"
"GoldCoin","GLC","0.088189","3674133"
"GET Protocol","GET","0.319974","3643946"
"Wings","WINGS","0.037521","3616294"
"Apex","CPX","0.007686","3579980"
"SINOVATE","SIN","0.005549","3567841"
"ChatCoin","CHAT","0.005157","3558676"
"Presearch","PRE","0.02272","3521530"
"Dignity","DIG","0.006665","3486148"
"Safe Haven","SHA","0.001155","3472796"
"Hashgard","GARD","6.9e-05","3469265"
"DAO.Casino","BET","0.020665","3456712"
"SIX","SIX","0.012454","3409737"
"Vanta Network","VNT","0.001209","3399103"
"Phantasma","SOUL","0.058026","3384801"
"Ulord","UT","0.03432","3358151"
"DecentBet","DBET","0.017753","3348852"
"UNIVERSAL CASH","UCASH","0.000318","3289749"
"VINchain","VIN","0.006808","3268796"
"Observer","OBSR","0.002435","3259653"
"BitGreen","BITG","0.352396","3247277"
"Divi","DIVI","0.002915","3234924"
"ProChain","PRA","0.065175","3230273"
"ICE ROCK MINING","ROCK2","0.203938","3206777"
"PlayCoin [ERC20]","PLY","0.017642","3187674"
"Crown","CRW","0.141382","3182995"
"Radium","RADS","0.836566","3143921"
"OKCash","OK","0.041938","3129750"
"Polis","POLIS","0.490468","3122176"
"YEE","YEE","0.002257","3081957"
"Chronobank","TIME","4.32","3069619"
"Eligma Token","ELI","0.021632","3045866"
"SpaceChain","SPC","0.005807","2995816"
"KickCoin","KICK","0.00199","2991706"
"sUSD","SUSD","0.880267","2973655"
"QChi","QCH","0.09219","2973586"
"carVertical","CV","0.000386","2971845"
"Cloudbric","CLB","0.007064","2957688"
"VeriCoin","VRC","0.092684","2951749"
"PolySwarm","NCT","0.001872","2894505"
"Tolar","TOL","0.011766","2885610"
"Naka Bodhi Token","NBOT","0.048031","2881855"
"NAGA","NGC","0.040224","2874356"
"Bloom","BLT","0.053274","2857742"
"nOS","NOS","0.027632","2832286"
"NeoWorld Cash","NASH","0.000201","2819037"
"FintruX Network","FTX","0.029604","2812402"
"ugChain","UGC","0.004919","2797874"
"Eden","EDN","0.004649","2789673"
"Myriad","XMY","0.001638","2752907"
"NANJCOIN","NANJ","0.000141","2737640"
"Brickblock","BBK","0.03634","2730236"
"Lamden","TAU","0.019166","2725740"
"Sentinel","SENT","0.001361","2722485"
"ZMINE","ZMN","0.016029","2706094"
"CrypticCoin","CRYP","0.001048","2671129"
"Bitcoin Private","BTCP","0.567189","2670721"
"Verasity","VRA","0.000635","2647032"
"Playgroundz","IOG","0.092573","2642520"
"MIR COIN","MIR","0.00425","2635104"
"Noku","NOKU","0.110711","2632390"
"ZPER","ZPR","0.002065","2631749"
"AIDUS TOKEN","AID","0.013047","2609494"
"Haven Protocol","XHV","0.330926","2597470"
"YGGDRASH","YEED","0.000476","2590390"
"Nexty","NTY","1.7e-05","2587942"
"GridCoin","GRC","0.006145","2580510"
"CoinPoker","CHP","0.008","2579273"
"Xaurum","XAUR","0.029602","2564777"
"Unibright","UBT","0.01816","2560325"
"Hiveterminal ...","HVN","0.00623","2556253"
"DECENT","DCT","0.049675","2548614"
"LUXCoin","LUX","0.428796","2519892"
"XEL","XEL","0.027408","2512629"
"0Chain","ZCN","0.061989","2486747"
"Gene Source C...","GENE","0.006662","2485186"
"Nasdacoin","NSD","0.123303","2483573"
"DACSEE","DACS","0.003276","2470478"
"Optimal Shelf...","OSA","0.001777","2469679"
"MonetaryUnit","MUE","0.015178","2468196"
"AI Doctor","AIDOC","0.005542","2456618"
"VouchForMe","IPL","0.010711","2450732"
"Rapids","RPD","0.000382","2429420"
"FuzeX","FXT","0.002945","2428735"
"HiCoin","XHI","0.000546","2421177"
"Olive","OLE","0.008729","2417954"
"Ubex","UBEX","0.000778","2411450"
"Peculium","PCL","0.001171","2386077"
"Veil","VEIL","0.114687","2382886"
"aXpire","AXPR","0.008248","2341389"
"DAEX","DAX","0.006585","2335417"
"Unikoin Gold","UKG","0.016159","2324094"
