"name","symbol","price","market cap"
"aelf","ELF","0.197185","97809830"
"Enjin Coin","ENJ","0.126501","97618231"
"MaidSafeCoin","MAID","0.214937","97270329"
"Lambda","LAMB","0.192158","96078952"
"Crypto.com","MCO","5.96","94175166"
"Status","SNT","0.026839","93143924"
"EDUCare","EKT","0.125444","89224004"
"Nash Exchange","NEX","2.46","89115935"
"Golem","GNT","0.091379","88130391"
"Zcoin","XZC","11.15","87339366"
"Dai","DAI","0.970207","87323239"
"Stratis","STRAT","0.860601","85534232"
"SOLVE","SOLVE","0.242398","79291428"
"Quant","QNT","7.86","76885673"
"WAX","WAX","0.078861","74351912"
"Maximine Coin","MXM","0.04499","74189027"
"Nebulas","NAS","1.5","72898167"
"Elastos","ELA","4.39","68635463"
"Project Pai","PAI","0.046619","67584775"
"Ren","REN","0.087673","65437641"
"Grin","GRIN","4.53","65078399"
"Revain","R","0.132817","64343344"
"Clipper Coin","CCCX","0.016996","64169685"
"Santiment Net...","SAN","1.02","64121896"
"NULS","NULS","0.833651","61875769"
"Horizen","ZEN","8.8","59734245"
"NEXT","NET","1.18","59561788"
"ODEM","ODE","0.257149","59125783"
"Nexo","NEXO","0.103934","58203318"
"Waltonchain","WTC","1.39","57808435"
"Cryptonex","CNX","0.963079","53630334"
"Ignis","IGNIS","0.068268","51961686"
"QASH","QASH","0.148166","51857950"
"Orbs","ORBS","0.031283","51149848"
"Factom","FCT","5.3","51142407"
"Loom Network","LOOM","0.06416","50974741"
"Ark","ARK","0.449572","50904608"
"ReddCoin","RDD","0.001748","50369543"
"DigixDAO","DGD","25.13","50269595"
"WaykiChain","WICC","0.264281","49949092"
"Loopring","LRC","0.055271","49452716"
"Decentraland","MANA","0.046943","49296836"
"Celer Network","CELR","0.016757","47908184"
"Matic Network","MATIC","0.021383","46456911"
"QuarkChain","QKC","0.02178","46037205"
"Fantom","FTM","0.025311","45905921"
"TrueChain","TRUE","0.573928","45670664"
"Thunder Token","TT","0.015693","45538643"
"Buggyra Coin ...","BCZERO","0.022532","45307612"
"REPO","REPO","0.410302","45116210"
"Fusion","FSN","1.34","44572458"
"LATOKEN","LA","0.117113","44515014"
"Harmony","ONE","0.018311","43745258"
"Electroneum","ETN","0.004432","42963223"
"Power Ledger","POWR","0.103046","42116207"
"Bancor","BNT","0.682378","41826039"
"Aion","AION","0.127183","41627585"
"Beam","BEAM","1.66","41318802"
"Enigma","ENG","0.551113","41243165"
"Kyber Network","KNC","0.246283","41027984"
"Ether Zero","ETZ","0.247733","40431604"
"Japan Content...","JCT","0.13295","38974463"
"IPChain","IPC","0.48999","38085719"
"Ecoreal Estate","ECOREAL","0.180585","37791649"
"HYCON","HYC","0.019544","37613252"
"U Network","UUU","0.005498","37231875"
"Bibox Token","BIX","0.339887","37193679"
"MOAC","MOAC","0.588715","36773090"
"Wanchain","WAN","0.3444","36558890"
"STASIS EURS","EURS","1.13","36066980"
"Theta Fuel","TFUEL","0.009318","35766508"
"TomoChain","TOMO","0.577408","35698410"
"Polymath","POLY","0.08216","35271448"
"RIF Token","RIF","0.078489","35159836"
"PIVX","PIVX","0.606173","34419229"
"XMax","XMX","0.001953","34226359"
"Storj","STORJ","0.24776","33642727"
"Arcblock","ABT","0.341064","33613334"
"Populous","PPT","0.63088","33595762"
"Cortex","CTXC","0.218612","32746370"
"Newton","NEW","0.002727","32582130"
"FunFair","FUN","0.004836","31667145"
"Gas","GAS","3.12","31624053"
"LINA","LINA","0.132499","31408283"
"CRYPTO20","C20","0.771036","31208111"
"CyberMiles","CMT","0.038751","31001156"
"Nxt","NXT","0.030603"," 30572559"
"Bread","BRD","0.34302","30437559"
"Digitex Futures","DGTX","0.040446","30431535"
"IHT Real Esta...","IHT","0.044915","30398898"
"iExec RLC","RLC","0.373397","29898155"
"IoTeX","IOTX","0.008522","29827620"
"Synthetix Net...","SNX","0.261145","29525690"
"Metadium","META","0.023088","28755064"
"Veritaseum","VERI","13.31","28601695"
"Groestlcoin","GRS","0.382674","27884504"
"Tierion","TNT","0.064006","27425201"
"Hyperion","HYN","0.086554","27417365"
"INO COIN","INO","1.37","27300099"
"CasinoCoin","CSC","0.000698","27135237"
"Unobtanium","UNO","133.61","26802927"
"Apollo Currency","APL","0.001776","26083820"
"Skycoin","SKY","1.74","26031435"
"RChain","RHOC","0.069156","25849869"
"UGAS","UGAS","0.151943","25582192"
"Vertcoin","VTC","0.506842","25420890"
"Centrality","CENNZ","0.031393","25373748"
"Eidoo","EDO","0.857596","25094499"
"MediBloc [ERC20]","MEDX","0.007366","24883309"
"Gnosis","GNO","22.32","24657058"
"Ruff","RUFF","0.025041","24552860"
"Syscoin","SYS","0.044047","24547419"
"TenX","PAY","0.213793","24456111"
"BHPCoin","BHP","1.48","24438782"
"ContentBox","BOX","0.026106","24134245"
"Iconomi","ICN","0.243365","24076195"
"Metal","MTL","0.531124","23946167"
"Civic","CVC","0.069392","23780687"
"IoT Chain","ITC","0.303448","23394659"
"NKN","NKN","0.066465","23262582"
"Crypterium","CRPT","0.274382","23040142"
"Mithril","MITH","0.039353","22800418"
"Obyte","GBYTE","32.33","22747594"
"Cosmo Coin","COSM","0.03384","22699306"
"BTU Protocol","BTU","0.323324","22636113"
"Dragonchain","DRGN","0.09448","22526020"
"Einsteinium","EMC2","0.100809","22051411"
"UTRUST","UTK","0.0486","21869869"
"Cred","LBA","0.039976","21691687"
"botXcoin","BOTX","0.012376","21503222"
"High Performa...","HPB","0.484872","21150104"
"LTO Network","LTO","0.115334","21109143"
"Robotina","ROX","0.070713","20977407"
"PLATINCOIN","PLC","29.91","20935370"
"Particl","PART","2.57","20710728"
"Mainframe","MFT","0.002526","20656148"
"PressOne","PRS","0.071735","20425970"
"DAPS Token","DAPS","0.000383","20157815"
"Achain","ACT","0.021476","19758736"
"Dynamic Tradi...","DTR","0.01527","19401654"
"ProximaX","XPX","0.003171","19332599"
"BitKan","KAN","0.004758","19312253"
"Pirate Chain","ARRR","0.182018","19195991"
"SaluS","SLS","18.96","19193334"
"Nexus","NXS","0.301975","19174474"
"IRISnet","IRIS","0.058592","19102959"
"Cindicator","CND","0.013124","18976796"
"AgaveCoin","AGVC","0.048343","18883584"
"Davinci Coin","DAC","0.005198","18723294"
"TTC","TTC","0.092308","18636304"
"Quantum Resis...","QRL","0.269082","18409879"
"Everipedia","IQ","0.004007","18057037"
"Telcoin","TEL","0.000485","18046758"
"Gifto","GTO","0.029834","18025995"
"Humanscape","HUM","0.00044","18006470"
"Contents Prot...","CPT","0.006832","17641568"
"SingularityNET","AGI","0.032639","17614569"
"Bit-Z Token","BZ","0.161103","17484511"
"Storm","STORM","0.00279","17393500"
"#MetaHash","MHC","0.013998","17338307"
"Aragon","ANT","0.563489","17302822"
"Ankr Network","ANKR","0.007501","17293747"
"Blox","CDT","0.025454","17170922"
"Wixlar","WIX","0.015658","17166951"
"BnkToTheFuture","BFT","0.02346","17125516"
"Nucleus Vision","NCASH","0.002876","16760038 "
"Po.et","POE","0.005332","16752171"
"RealTract","RET","0.001521","16726947"
"VeriBlock","VBK","0.034766","16547193"
"PayPie","PPP","0.198793","16400401"
"Litex","LXT","0.019959","16366479"
"Burst","BURST","0.007897","16180140"
"TOP","TOP","0.006014","16075445"
"Cajutel","CAJ","11.77","16037004"
"Neblio","NEBL","1.1","16029367"
"Moeda Loyalty...","MDA","0.816347","16023977"
"Raiden Networ...","RDN","0.315996","15987478"
"Time New Bank","TNB","0.005647","15545814"
"Everex","EVX","0.685474","15491710"
"Function X","FX","0.332922","15123632"
"Data Transact...","XD","0.076775","14778765"
"APIS","APIS","0.001642","14698134"
"Moss Coin","MOC","0.051941","14662902"
"Odyssey","OCN","0.00209","14553569"
"VITE","VITE","0.034762","14431740"
"Matrix AI Net...","MAN","0.095551","14332591"
"Gemini Dollar","GUSD","0.995059","14322539"
"FOAM","FOAM","0.051069","14321115"
"ILCoin","ILC","0.047981","14265083"
"Request","REQ","0.019443","14191176"
"BOScoin","BOS","0.021997","14169114"
"Streamr DATAcoin","DATA","0.020793","14079828"
"Aergo","AERGO","0.135378","14070477"
"MovieBloc","MBL","0.004058","14045631"
"Dentacoin","DCN","4.3e-05","14044606"
"OST","OST","0.021392","13644368"
"Bitcoiin","B2G","0.260026","13525110"
"Kin","KIN","1.8e-05","13462529"
"GoChain","GO","0.018154","13432146"
"Genesis Vision","GVT","2.99","13220375"
"Seele","SEELE","0.018787","12979274"
"Lightning Bit...","LBTC","3.33","12844183"
"Bezant","BZNT","0.017945","12809853"
"Quantstamp","QSP","0.020627","12733386"
"NavCoin","NAV","0.193184","12652260"
"Endor Protocol","EDR","0.016659","12625071"
"Ripio Credit ...","RCN","0.02518","12605139"
"1irstcoin","FST","2.05","12557650"
"Tael","WABI","0.220134","12556461"
"Bitcore","BTX","0.728142","12479863"
"Everus","EVR","0.027539","12422941"
"Clams","CLAM","3.36","12304347"
"PlayChip","PLA","0.000873","12231845"
"NIX","NIX","0.281926","12191933"
"Fetch","FET","0.14922","12167762"
"SmartCash","SMART","0.008596","12153566"
"Credits","CS","0.074397","12042588"
"MediShares","MDS","0.011412","11926353"
"OAX","OAX","0.17255","11669545"
"OVCODE","OVC","0.265421","11638609"
"OneRoot Network","RNT","0.040914","11622621"
"PumaPay","PMA","0.000512","11598023"
"V-ID","VIDT","0.435595","11572183"
"DxChain Token","DX","0.000273","11549091"
"IDEX","IDEX","0.050622","11428450"
"IntelliShare","INE","0.067249","11293053"
"Darico Ecosys...","DEC","0.218182","11245943"
"Metronome","MET","1.21","11240488"
"Bluzelle","BLZ","0.053994","11207322"
"Cube","AUTO","0.001653","11197414"
"Tripio","TRIO","0.003053","11189557"
"Red Pulse Pho...","PHX","0.013466","11171446"
"Namecoin","NMC","0.758063","11171122"
"Aeon","AEON","0.704007","11145459"
"Wagerr","WGR","0.06013","10999312"
"DATA","DTA","0.001234","10997289"
"S4FE","S4F","0.044625","10991941"
"CWV Chain","CWV","0.003225","10971304"
"TokenClub","TCT","0.022654","10906111"
"SIRIN LABS Token","SRN","0.022016","10827927"
"bitCNY","BITCNY","0.142543","10783276"
"ZrCoin","ZRC","2.37","10771787"
"Noah Coin","NOAH","0.000326","10645796"
"Traceability ...","TAC","0.017246","10636473"
"Vitae","VITAE","0.630008","10619164"
"Blackmoon","BMC","0.265366","10614639"
"Incent","INCNT","0.229817","10575376"
"FLO","FLO","0.069519","10534151"
"BitCapitalVendor","BCV","0.01248","10470940"
"Blocknet","BLOCK","1.77","10419226"
"B2BX","B2B","0.627731","10413831"
"Pepe Cash","PEPECASH","0.014736","10342869"
"STEM CELL COIN","SCC","0.032224","10332891"
"QunQun","QUN","0.016101","10315211"
"Insolar","INS","0.313178","10178299"
"TokenPay","TPAY","0.628946","10141454"
"TEMCO","TEMCO","0.003933","9997830"
"PRIZM","PZM","0.189615","9955355"
"Quanta Utilit...","QNTU","0.00034","9944696"
"LGO Exchange","LGO","0.076032","9934431"
"Content Value...","CVNT","0.022291","9862261"
"NativeCoin","N8V","0.462416","9805940"
"Viacoin","VIA","0.419061","9700055"
"TaaS","TAAS","1.19"," 9697379"
"BOX Token","BOX","0.097124","9685703"
"Tokenomy","TEN","0.048422","9684432"
"DigitalNote","XDN","0.001387","9609668"
"district0x","DNT","0.015973","9583625"
"EDC Blockchain","EDC","0.003581","9564884"
"AMO Coin","AMO","0.001065","9554025"
"Reserve Rights","RSR","0.002573","9523909"
"Propy","PRO","0.201013","9522674"
"Aencoin","AEN","0.036621","9489853"
"AdEx","ADX","0.128989","9471788"
"Spectrecoin","XSPEC","0.421049","9450645"
"Zipper","ZIP","0.000582","9424982"
"DMarket","DMT","0.184166","9417524"
"Envion","EVN","0.084502","9410925"
"Ethos","ETHOS","0.094347","9210291"
"Scry.info","DDD","0.020915","9203705"
"Asch","XAS","0.098092","9157444"
"Kcash","KCASH","0.020506","9135413"
"DeepBrain Chain","DBC","0.002843","9098600"
"SmartMesh","SMT","0.006742","9037113"
"Peercoin","PPC","0.350889","8933875"
"ParkinGo","GOT","0.65479","8824969"
"YOYOW","YOYOW","0.02939","8816999"
"doc.com Token","MTC","0.012704","8787786"
"Steem Dollars","SBD","0.974554","8786859"
"THEKEY","TKY","0.001736","8784796"
"Internet Node...","INT","0.030953","8759489"
"Electra","ECA","0.000299","8539037"
"Lympo","LYM","0.010228","8455268"
"AppCoins","APPC","0.08445","8449622"
"All Sports","SOC","0.005618","8425724"
"VIBE","VIBE","0.032332","8410609"
"OriginTrail","TRAC","0.029425","8398618"
"SingularDTV","SNGLS","0.013906","8343643"
"ETHLend","LEND","0.007389","8337446"
"STPT","STPT","0.062252","8250604"
"AirSwap","AST","0.054763","8214455 "
"Dropil","DROP","0.000359","8166686"
"Blue Whale EX...","BWX","0.134518","8144704"
"Agrello","DLT","0.09425","8103493"
"Numeraire","NMR","6.0","8099760"
"Ubiq","UBQ","0.188594","8035831"
"PCHAIN","PI","0.016222","8013724"
"Counterparty","XCP","3.06","8004759"
"LockTrip","LOC","0.533393","7975373"
"BOLT","BOLT","0.014629","7956444"
"Own","CHX","0.100123","7951014"
"Swarm","SWM","0.091293","7798792"
"Stakenet","XSN","0.091283","7787516"
"Cryptaur","CPT","0.000985","7785951"
"Viberate","VIB","0.041063","7761767"
"Aeron","ARN","0.396151","7736831"
"CPChain","CPC","0.020519","7731024"
"BLOCKv","VEE","0.002901","7721990"
"Selfkey","KEY","0.002682","7692033"
"QLC Chain","QLC","0.031947","7667246"
"Vexanium","VEX","0.011845","7555955"
"Game.com","GTC","0.009921","7554066"
"POA Network","POA","0.031198","7550704"
"Substratum","SUB","0.019525","7478594"
"Refereum","RFR","0.001965","7461046"
"LBRY Credits","LBC","0.03011","7460565"
"Hydro","HYDRO","0.001665","7458888"
"SwftCoin","SWFTC","0.002042","7434391"
"Monetha","MTH","0.021665","7399707"
"XYO","XYO","0.00089","7386684"
"Sentinel Prot...","UPP","0.024289","7383858"
"Content Neutr...","CNN","0.000189","7367829"
"Adshares","ADS","0.212272","7343428"
"Emercoin","EMC","0.16445","7252734"
"Ultiledger","ULT","0.011474","7159229"
"eosDAC","EOSDAC","0.010784","7125442"
"Abyss Token","ABYSS","0.030823","7029020"
"MediBloc [QRC20]","MED","0.002368","7024705"
"SONM","SNM","0.019204","6905756"
"WePower","WPR","0.011284","6859182"
"Edgeless","EDG","0.058596","6858520"
"CommerceBlock","CBT","0.039316","6847569"
"BitNewChain","BTN","0.037552","6748172"
"VNT Chain","VNT","0.003401","6740223"
"CyberVein","CVT","0.006242","6618915"
"Mercury","MER","0.065783","6578342"
"smARTOFGIVING","AOG","0.112907","6564932"
"Ocean Protocol","OCEAN","0.02509","6465962"
"TERA","TERA","0.007644","6457316"
"NaPoleonX","NPX","0.295164","6456634"
"Litecoin Cash","LCC","0.010065","6396576"
"Smartlands","SLT","1.25","6350882"
"ATN","ATN","0.075273","6345672 "
"Dero","DERO","0.827179","6338296"
"Boolberry","BBR","0.478976","6309203"
"Spendcoin","SPND","0.017904","6304279"
"SALT","SALT","0.078126","6272214"
"Gulden","NLG","0.014545","6254400"
"CoinUs","CNUS","0.018376","6247834"
"BlockMason Cr...","BCPT","0.05372","6240028"
"Loki","LOKI","0.15156","6227324"
"BOMB","BOMB","6.48","6216223"
"Constellation","DAG","0.00474","6194216"
"Invictus Hype...","IHF","0.051638","6182309"
"Penta","PNT","0.000295","6152063"
"DAOstack","GEN","0.148037","6113213"
"FirstBlood","1ST","0.070808","6058239"
"Esportbits","HLT","0.300791","5998792"
"Universa","UTNP","0.003235","5981484"
"Genaro Network","GNX","0.023794","5937473"
"Pillar","PLR","0.022674","5880439"
"Polybius","PLBT","1.48","5880213"
"Dock","DOCK","0.012252","5876584"
"Safex Token","SFT","0.005653","5875006"
"Global Social...","GSC","0.010807","5831056"
"Fiii","FIII","0.01206","5817588"
"BitBay","BAY","0.005653","5721238"
"MobileGo","MGO","0.057166","5716406"
"Smartshare","SSP","0.001218","5650229"
"CanonChain","CZR","0.010416","5643229"
"Restart Energ...","MWAT","0.012337","5585394"
"Lendingblock","LND","0.007201","5554757"
"Jibrel Network","JNT","0.032548","5535736"
"Etherparty","FUEL","0.006889","5510534"
"Trade Token X","TIOX","0.064208","5495167"
"Feathercoin","FTC","0.022593","5478921"
"SafeInsure","SINS","1.83","5476181"
"DEX","DEX","0.028332","5426802"
"SDChain","SDA","0.003604","5405307"
"DADI","DADI","0.072205","5404537"
"COVA","COVA","0.002393","5383732"
"Ambrosus","AMB","0.037046","5356587"
"Sphere","SPHR","0.427027","5331146"
"Bottos","BTO","0.009763","5330317"
"Mobius","MOBI","0.010328","5319930"
"HTMLCOIN","HTML","0.0001","5280924"
"Artfinity","AT","0.064525","5280914"
"BridgeCoin","BCO","0.194428","5249568"
"Rublix","RBLX","0.252192","5240881"
"Lition","LIT","0.209485","5214207"
"DeepOnion","ONION","0.323244","5209763"
"Loopring [NEO]","LRN","0.045751","5197489"
"Nimiq","NIM","0.001259","5192550"
"adToken","ADT","0.006538","5191179"
"Eterbase Coin","XBASE","0.008118","5141721"
"MintCoin","MINT","0.000206","5127866"
"Travala.com","AVA","0.130364","5125022"
"GameCredits","GAME","0.073256","5115894"
"LEOcoin","LEO","0.04193","5073918"
"Pascal Coin","PASC","0.187274","5049972"
"Connect Coin","XCON","0.129143","5036145"
"HalalChain","HLC","0.012932","5030703"
"MVL","MVL","0.000671","5023969"
"Zen Protocol","ZP","0.261619","5020775"
"Dimecoin","DIME","9e-06","4980156"
"Primecoin","XPM","0.176081","4954381"
"Shift","SHIFT","0.373969","4952743"
"Skrumble Network","SKM","0.00487","4946543"
"STACS","STACS","0.009727","4939742"
"WhiteCoin","XWC","0.019688","4925598"
"MassGrid","MGD","0.066479","4895712"
"Airbloc","ABL","0.019343","4881828"
"FansTime","FTI","0.001708","4868835"
"Zebi","ZCO","0.007756","4847281"
"Primas","PST","0.091715","4832714"
"Hxro","HXRO","0.066846","4791195"
"LinkEye","LET","0.007983","4789936"
"Callisto Network","CLO","0.002674","4767487"
"Hydro Protocol","HOT","0.006754","4740971"
"Raven Protocol","RAVEN","0.002738","4733937"
"Morpheus.Network","MRPH","0.147342","4686799"
"ColossusXT","COLX","0.000411","4647636"
"StableUSD","USDS","0.997008","4643766"
"ZelCash","ZEL","0.067986","4636722"
"Measurable Da...","MDT","0.008836","4633561"
"Caspian","CSP","0.010631","4616089"
"Neumark","NEU","0.131258","4603359"
"Digix Gold Token","DGX","44.53","4601633"
"Lunyr","LUN","1.99","4572329"
"Remme","REM","0.006852","4517623"
"MultiVAC","MTV","0.005681","4488283"
"TurtleCoin","TRTL","9.5e-05","4480591"
"Maecenas","ART","0.092447","4469556"
"Merculet","MVP","0.001763","4431402"
"Origo","OGO","0.027726","4414935"
"OTOCASH","OTO","0.206314","4397764"
"Fortuna","FOTA","0.009096","4365866"
"Omnitude","ECOM","0.066551","4313380"
"BaaSid","BAAS","0.001025","4287281"
"Diamond Platf...","DPT","11.82","4283249"
"Zeepin","ZPT","0.008531","4265711"
"Coinsuper Eco...","CEN","0.009854","4258223"
"CloakCoin","CLOAK","0.80049","4247843"
"LoyalCoin","LYL","0.000792","4241021"
"Change","CAG","0.13365","4233190"
"FREE Coin","FREE","4.8e-07","4192305"
"PTON","PTON","0.000514","4155803"
"SunContract","SNC","0.03355","4116801"
"Machine Xchan...","MXC","0.005147","4114986"
"Flowchain","FLC","5.96","4109567"
"Melon","MLN","3.42","4063417"
"SPINDLE","SPD","0.001272","4044630"
"SwissBorg","CHSB","0.006982","4020367"
"Playgroundz","IOG","0.140334","4005858"
"BlackCoin","BLK","0.063623","3999048"
"bitUSD","BITUSD","1.03","3991632"
"Hi Mutual Soc...","HMC","0.009863","3985751"
"BitMart Token","BMX","0.028856","3956939"
"Grid+","GRID","0.099396","3899967"
"Ink","INK","0.00834","3869105"
"GET Protocol","GET","0.337989","3849111"
"Bean Cash","BITB","0.001229","3841494"
"Delphy","DPY","0.064779","3777422"
"Phore","PHR","0.211206","3762252"
"INMAX","INX","1.11","3752135"
"SpankChain","SPANK","0.012498","3749994"
"Bezop","BEZ","0.067025","3732206"
"PIBBLE","PIB","0.000597","3727756"
"ZClassic","ZCL","0.535768","3712148"
"PACcoin","$PAC","0.000509","3703564"
"Wowbit","WWB","0.013262","3683785"
"Opacity","OPQ","0.030031","3669059"
"Footballcoin","XFC","0.009764","3658273"
"BitTube","TUBE","0.024801","3630755"
"Stealth","XST","0.111715","3626443"
"Global Crypto...","GCC","0.002874","3621869"
"SINOVATE","SIN","0.005609","3606505"
"EveryCoin ","EVY","0.000383","3589610"
"Dignity","DIG","0.006787","3549667"
"Insureum","ISR","0.016848","3538705"
"Kambria","KAT","0.002862","3521819"
"Morpheus Labs","MITX","0.017042","3503498"
"Wings","WINGS","0.035901","3460155"
"GoldCoin","GLC","0.082953","3456003"
"Presearch","PRE","0.022249","3448525"
"Apex","CPX","0.007388","3441141"
"ChatCoin","CHAT","0.004979","3435823"
"Hashgard","GARD","6.8e-05","3395929"
"SIX","SIX","0.012355","3382462"
"Radium","RADS","0.893577","3358338"
"Pandacoin","PND","0.000103","3353499"
"ICE ROCK MINING","ROCK2","0.211487","3325484"
"Vanta Network","VNT","0.001175","3304644"
"Safe Haven","SHA","0.001073","3225395"
"Observer","OBSR","0.002407","3222437"
"DAEX","DAX","0.009066","3215516"
"UNIVERSAL CASH","UCASH","0.000309","3199164"
"Phantasma","SOUL","0.054638","3187180"
"ProChain","PRA","0.064138","3178867"
"Ulord","UT","0.032164","3147984"
"Divi","DIVI","0.002832","3144097"
"nOS","NOS","0.02988","3062699"
"DecentBet","DBET","0.016116","3039920"
"Ivy","IVY","0.009647","3037308"
"OKCash","OK","0.040494","3021991"
"Crown","CRW","0.134113","3019524"
"PlayCoin [ERC20]","PLY","0.016633","3005452"
"VINchain","VIN","0.006158","2956285"
"Eligma Token","ELI","0.020983","2954430"
"sUSD","SUSD","0.892598","2946787"
"BitGreen","BITG","0.318237","2933622"
"YEE","YEE","0.002147","2930752"
"Chronobank","TIME","4.12"," 2924296"
"carVertical","CV","0.000377","2905288"
"NuShares","NSR","0.001046","2904552"
"PolySwarm","NCT","0.001866","2885516"
"Peculium","PCL","0.001416","2883898"
"Naka Bodhi Token","NBOT","0.047945","2876694"
"SpaceChain","SPC","0.005534","2855320"
"QChi","QCH","0.088452","2853009"
"Polis","POLIS","0.447934","2851419"
"FintruX Network","FTX","0.029629","2814718"
"Lamden","TAU","0.019658","2795671"
"VeriCoin","VRC","0.087246","2778570"
"Cloudbric","CLB","0.006627","2774543"
"DAO.Casino","BET","0.016545","2767458"
"Myriad","XMY","0.001644","2762241"
"Tolar","TOL","0.011195","2745437"
"Sentinel","SENT","0.001365","2729051"
"Verasity","VRA","0.000654","2725433"
"NAGA","NGC","0.038042","2718394"
"NeoWorld Cash","NASH","0.000192","2699441"
"Brickblock","BBK","0.035782","2688342"
"KickCoin","KICK","0.001782","2679026"
"Eden","EDN","0.004447","2668337"
"ZMINE","ZMN","0.015794","2666504"
"0Chain","ZCN","0.066338","2661230"
"Bloom","BLT","0.049495","2655048"
"Ergo","EFYT","6.68","2654767"
"NANJCOIN","NANJ","0.000136","2641563"
"ugChain","UGC","0.004624","2630422"
"LUXCoin","LUX","0.44428","2611714"
"AIDUS TOKEN","AID","0.013055","2610955"
"Noku","NOKU","0.108954","2590602"
"Haven Protocol","XHV","0.329733","2588110"
"Optimal Shelf...","OSA","0.001848","2568527"
"Datawallet","DXT","0.006497","2535269"
"Unibright","UBT","0.017963","2532551"
"Nexty","NTY","1.7e-05","2509448"
"Bitcoin Private","BTCP","0.528809","2490064"
"Rapids","RPD","0.000388","2466597"
"ZPER","ZPR","0.001933","2463722 "
"EchoLink","EKO","0.004924","2461789"
"Hiveterminal ...","HVN","0.005974","2451152"
"Krios","KRI","0.021688","2437678"
"AI Doctor","AIDOC","0.005466","2423256"
"CrypticCoin","CRYP","0.000949","2421148"
"CoinPoker","CHP","0.007453","2402915"
"MIR COIN","MIR","0.003873","2401472"
"MonetaryUnit","MUE","0.014747","2398385"
"Xaurum","XAUR","0.027663","2396791"
"DECENT","DCT","0.046283","2374624"
"XEL","XEL","0.025849","2369759"
"YGGDRASH","YEED","0.000434","2362727"
"Gene Source C...","GENE","0.006263","2336209"
"Ubex","UBEX","0.00075","2324276"
"Switcheo","SWTH","0.004441","2321235"
"Nasdacoin","NSD","0.114688","2310485"
"MARK.SPACE","MRK","0.00301","2298361"
