"name","symbol","price","market cap"
"PRIZM","PZM","0.199346","10466243"
"Vitae","VITAE","0.619091","10434161"
"QunQun","QUN","0.016207","10382951"
"FLO","FLO","0.068512","10381459"
"STEM CELL COIN","SCC","0.032274","10348946"
"NativeCoin","N8V","0.48651","10316609"
"Pepe Cash","PEPECASH","0.014683","10305468"
"B2BX","B2B","0.619603","10278994"
"Quanta Utilit...","QNTU","0.000351","10264863"
"BitCapitalVendor","BCV","0.012187","10224941"
"TokenPay","TPAY","0.627888","10124271"
"TEMCO","TEMCO","0.003971","10096824"
"PumaPay","PMA","0.000444","10046570"
"Insolar","INS","0.307973","10009109"
"LGO Exchange","LGO","0.075551","9871608"
"Viacoin","VIA","0.426272","9866971"
"TaaS","TAAS","1.2","9798083"
"BOX Token","BOX","0.098178","9790831"
"DigitalNote","XDN","0.00139","9628515"
"Tokenomy","TEN","0.047976","9595245"
"EDC Blockchain","EDC","0.003582","9566672"
"Propy","PRO","0.200599","9503078"
"district0x","DNT","0.015803","9482084"
"AdEx","ADX","0.128572","9441117"
"Aencoin","AEN","0.036394","9431030"
"AMO Coin","AMO","0.001049","9413610"
"Envion","EVN","0.084002","9355195"
"Reserve Rights","RSR","0.002517","9316952"
"DMarket","DMT","0.182052","9309383"
"Zipper","ZIP","0.000575","9308553"
"Spectrecoin","XSPEC","0.413397","9278874"
"Ethos","ETHOS","0.094123","9188425"
"Kcash","KCASH","0.020528","9145067"
"Asch","XAS","0.097301","9083582"
"DeepBrain Chain","DBC","0.002831","9057831"
"Peercoin","PPC","0.354516","9026122"
"SmartMesh","SMT","0.006678","8951393"
"Scry.info","DDD","0.020288","8927920"
"THEKEY","TKY","0.001744","8824595"
"Steem Dollars","SBD","0.974106","8783320"
"YOYOW","YOYOW","0.029185","8755477"
"doc.com Token","MTC","0.012615","8726266"
"All Sports","SOC","0.005776","8663242"
"Internet Node...","INT","0.030485","8626978"
"Electra","ECA","0.000302","8619553"
"ParkinGo","GOT","0.628929","8476425"
"Lympo","LYM","0.010238","8463194"
"ETHLend","LEND","0.007493","8454530"
"OriginTrail","TRAC","0.029441","8403342"
"VIBE","VIBE","0.0323","8402320"
"AirSwap","AST","0.055805","8370765"
"LockTrip","LOC","0.557307","8332940"
"Counterparty","XCP","3.18","8306938"
"AppCoins","APPC","0.082616","8266125"
"STPT","STPT","0.062303","8257349"
"SingularDTV","SNGLS","0.013701","8220710"
"Content Value...","CVNT","0.018454","8164615"
"Ubiq","UBQ","0.191373","8154222"
"Blue Whale EX...","BWX","0.13398","8112137"
"Dropil","DROP","0.000357","8104039"
"Numeraire","NMR","6.0","8094523"
"Selfkey","KEY","0.002768","7938709"
"SwftCoin","SWFTC","0.002178","7927831"
"Own","CHX","0.099792","7924756"
"BLOCKv","VEE","0.002977","7923037"
"PCHAIN","PI","0.01596","7886972"
"Agrello","DLT","0.091468","7864343"
"BOLT","BOLT","0.014374","7817895"
"Swarm","SWM","0.090945","7769038"
"Viberate","VIB","0.041067","7762602"
"Stakenet","XSN","0.090529","7723044"
"Aeron","ARN","0.395024","7714823"
"CPChain","CPC","0.020418","7692806 "
"QLC Chain","QLC","0.031772","7625266"
"Substratum","SUB","0.019769","7572088"
"POA Network","POA","0.031199","7550965"
"Game.com","GTC","0.00985","7500313"
"Monetha","MTH","0.02193","7490191"
"Adshares","ADS","0.21541","7451996"
"Emercoin","EMC","0.168627","7436829"
"Hydro","HYDRO","0.001659","7430609"
"Refereum","RFR","0.00195","7404795"
"Content Neutr...","CNN","0.000189","7374263"
"LBRY Credits","LBC","0.029711","7361097"
"Sentinel Prot...","UPP","0.024209","7359276"
"Vexanium","VEX","0.011452","7305663"
"XYO","XYO","0.00088","7303470"
"CommerceBlock","CBT","0.040712","7074379"
"Ultiledger","ULT","0.011331","7069841"
"eosDAC","EOSDAC","0.010624","7019570"
"Abyss Token","ABYSS","0.03068","6996357"
"MediBloc [QRC20]","MED","0.002345","6954881"
"SONM","SNM","0.019084","6862646"
"Edgeless","EDG","0.058598","6858666"
"WePower","WPR","0.011189","6801078"
"VNT Chain","VNT","0.003395","6726960"
"BitNewChain","BTN","0.037348","6711448"
"NaPoleonX","NPX","0.305981","6693261"
"smARTOFGIVING","AOG","0.112988","6569652"
"Mercury","MER","0.065131","6513063"
"TERA","TERA","0.007646","6458258"
"CyberVein","CVT","0.006067","6433890"
"BOMB","BOMB","6.69","6424446"
"Penta","PNT","0.000307","6415037"
"Litecoin Cash","LCC","0.010074","6402127"
"Spendcoin","SPND","0.018167","6397029"
"Dero","DERO","0.834507","6394446"
"SALT","SALT","0.079407","6375056"
"Smartlands","SLT","1.25","6368023"
"CoinUs","CNUS","0.018661","6344637"
"ATN","ATN","0.075118","6332617"
"BlockMason Cr...","BCPT","0.054452","6325031"
"OTOCASH","OTO","0.295898","6307328"
"Boolberry","BBR","0.477727","6292627"
"Loki","LOKI","0.153115","6291031"
"Constellation","DAG","0.004801","6273736"
"Lendingblock","LND","0.008115","6259732"
"Gulden","NLG","0.014465","6220147"
"MobileGo","MGO","0.061792","6179015"
"BitBay","BAY","0.006006","6078613"
"Esportbits","HLT","0.304454","6071845"
"Cryptaur","CPT","0.000764","5999633"
"DAOstack","GEN","0.143802","5938330"
"Invictus Hype...","IHF","0.049486","5924672"
"Polybius","PLBT","1.49","5905575"
"FirstBlood","1ST","0.068955","5899688"
"Genaro Network","GNX","0.023602","5889455"
"Ocean Protocol","OCEAN","0.02282","5881077"
"Universa","UTNP","0.003178","5874758"
"Dock","DOCK","0.012247","5874157"
"SafeInsure","SINS","1.96","5862680"
"Pillar","PLR","0.022522","5841073"
"Fiii","FIII","0.012041","5808749"
"WhiteCoin","XWC","0.023012","5757161"
"Global Social...","GSC","0.010659","5751257"
"Trade Token X","TIOX","0.066262","5670933"
"CanonChain","CZR","0.010426","5648287"
"DADI","DADI","0.074865","5603663"
"Etherparty","FUEL","0.006966","5571733"
"Jibrel Network","JNT","0.032297","5493076"
"SDChain","SDA","0.00365","5475093"
"Safex Token","SFT","0.00524","5445532"
"Primas","PST","0.103052","5430052"
"DEX","DEX","0.028342","5428763"
"Restart Energ...","MWAT","0.011974","5421070"
"Ambrosus","AMB","0.037463","5416765"
"Feathercoin","FTC","0.022296","5406573"
"DeepOnion","ONION","0.331748","5346818"
"Bottos","BTO","0.009791","5345864"
"Sphere","SPHR","0.42771","5339682"
"HTMLCOIN","HTML","0.0001","5328360"
"Smartshare","SSP","0.001148","5325424"
"Mobius","MOBI","0.010298","5304085"
"Artfinity","AT","0.064529","5281245"
"COVA","COVA","0.002334","5249743"
"adToken","ADT","0.00661","5248718"
"Primecoin","XPM","0.185791","5227434"
"Rublix","RBLX","0.251244","5221170"
"BridgeCoin","BCO","0.193049","5212316"
"Skrumble Network","SKM","0.005104","5184170"
"Nimiq","NIM","0.001257","5183227"
"GameCredits","GAME","0.073423","5127564"
"MintCoin","MINT","0.000205","5124976"
"LEOcoin","LEO","0.042114","5096190 "
"Eterbase Coin","XBASE","0.008046","5095610"
"Travala.com","AVA","0.12868","5058834"
"MVL","MVL","0.000676","5057717"
"Connect Coin","XCON","0.127812","4984243"
"Callisto Network","CLO","0.002796","4984145"
"Pascal Coin","PASC","0.184602","4977756"
"FansTime","FTI","0.001737","4949649"
"CloakCoin","CLOAK","0.930975","4940250"
"Hxro","HXRO","0.06885","4934833"
"Lition","LIT","0.198183","4932860"
"Shift","SHIFT","0.372199","4929221"
"STACS","STACS","0.009696","4924256"
"Airbloc","ABL","0.019388","4893156"
"Zebi","ZCO","0.007828","4892244"
"MassGrid","MGD","0.066069","4865438"
"LinkEye","LET","0.008092","4854935"
"Maecenas","ART","0.098575","4765835"
"Loopring [NEO]","LRN","0.041781","4746446"
"Neumark","NEU","0.135105","4738268"
"Morpheus.Network","MRPH","0.147194","4682098"
"Measurable Da...","MDT","0.008913","4673759"
"StableUSD","USDS","1.0","4663706"
"Raven Protocol","RAVEN","0.00269","4650368"
"ColossusXT","COLX","0.00041","4644577"
"ZelCash","ZEL","0.068084","4642762"
"Digix Gold Token","DGX","44.39","4587906"
"MultiVAC","MTV","0.005792","4575524 "
"Lunyr","LUN","1.98","4550219"
"TurtleCoin","TRTL","9.6e-05","4545910"
"Hydro Protocol","HOT","0.006472","4543320"
"Caspian","CSP","0.010443","4534605"
"Remme","REM","0.006799","4482984"
"HalalChain","HLC","0.011405","4436736"
"Merculet","MVP","0.001743","4378991"
"Origo","OGO","0.027391","4361717"
"Fortuna","FOTA","0.009056","4347090"
"Omnitude","ECOM","0.066197","4290442"
"Machine Xchan...","MXC","0.005366","4290420"
"BaaSid","BAAS","0.001026","4290364"
"Zen Protocol","ZP","0.223574","4290276"
"Coinsuper Eco...","CEN","0.009928","4290065"
"Diamond Platf...","DPT","11.75","4259334"
"Change","CAG","0.133945","4242511"
"LoyalCoin","LYL","0.000784","4199101"
"PTON","PTON","0.000515","4164172"
"BlackCoin","BLK","0.065842","4138544"
"Hi Mutual Soc...","HMC","0.010191","4118256"
"SunContract","SNC","0.033416","4100405"
"Insureum","ISR","0.019445","4084308"
"BitMart Token","BMX","0.029424","4034803"
"SwissBorg","CHSB","0.006951","4002582"
"SPINDLE","SPD","0.001255","3991546"
"Melon","MLN","3.36","3987048"
"Flowchain","FLC","5.77","3984920"
"FREE Coin","FREE","4.6e-07","3972321"
"PIBBLE","PIB","0.00063","3937280"
"bitUSD","BITUSD","1.0","3894361"
"Global Crypto...","GCC","0.003077","3878015"
"Grid+","GRID","0.098797","3876446"
"Bean Cash","BITB","0.001228","3839699"
"SpankChain","SPANK","0.012781","3834787"
"INMAX","INX","1.12","3802679"
"GET Protocol","GET","0.333785","3801224"
"ZClassic","ZCL","0.546896","3788922"
"Delphy","DPY","0.064818","3779702"
"BitTube","TUBE","0.025522","3736311"
"Phore","PHR","0.207712","3699909"
"Wowbit","WWB","0.013258","3682814"
"PACcoin","$PAC","0.000505","3675393"
"Ink","INK","0.007859","3646029"
"Opacity","OPQ","0.029708","3629640"
"Footballcoin","XFC","0.009653","3616713"
"EveryCoin ","EVY","0.000383","3590014"
"Kambria","KAT","0.002897","3564571"
"Stealth","XST","0.109598","3557638"
"SINOVATE","SIN","0.005464","3513496"
"Morpheus Labs","MITX","0.016862","3466454"
"NuShares","NSR","0.001246","3460584"
"GoldCoin","GLC","0.082856","3451939"
"Zeepin","ZPT","0.00688","3440245"
"Apex","CPX","0.007368","3431804"
"ChatCoin","CHAT","0.004969","3428308"
"Wings","WINGS","0.035536","3424952"
"Radium","RADS","0.910958","3423605"
"Pandacoin","PND","0.000103","3351619"
"BitGreen","BITG","0.362424","3340530"
"SIX","SIX","0.012201","3340283"
"Vanta Network","VNT","0.001175","3304852"
"Hashgard","GARD","6.6e-05","3291961"
"ICE ROCK MINING","ROCK2","0.208689","3281477"
"Dignity","DIG","0.006259","3273504"
"Krios","KRI","0.02896","3255054"
"Bezop","BEZ","0.058446","3254444"
"DAO.Casino","BET","0.01945","3253480"
"DAEX","DAX","0.009126","3236746"
"Phantasma","SOUL","0.055071","3212437"
"Safe Haven","SHA","0.001069","3212204"
"Observer","OBSR","0.002393","3203572"
"UNIVERSAL CASH","UCASH","0.000309","3200080"
"DecentBet","DBET","0.016937","3194944"
"ProChain","PRA","0.063788","3161488"
"Presearch","PRE","0.020217","3133582"
"Divi","DIVI","0.00282","3130078"
"Playgroundz","IOG","0.107827","3077946"
"Ulord","UT","0.030966","3030532"
"Ivy","IVY","0.009586","3018100"
"OKCash","OK","0.04006","2989605"
"Crown","CRW","0.132196","2976287"
"sUSD","SUSD","0.897417","2951361"
"VINchain","VIN","0.006138","2946894"
"Naka Bodhi Token","NBOT","0.048893","2933599"
"Eligma Token","ELI","0.020824","2932015"
"Peculium","PCL","0.001427","2906057"
"Chronobank","TIME","4.09","2902753"
"carVertical","CV","0.000374","2879049"
"PolySwarm","NCT","0.001855","2868908"
"YEE","YEE","0.0021","2867099"
"Polis","POLIS","0.449686","2862570"
"FintruX Network","FTX","0.029757","2826874"
"KickCoin","KICK","0.001876","2819355"
"QChi","QCH","0.087309","2816146"
"VeriCoin","VRC","0.087545","2788085"
"Cloudbric","CLB","0.00661","2767529"
"Myriad","XMY","0.001643","2760744"
"Tolar","TOL","0.011242","2757049"
"NeoWorld Cash","NASH","0.000194","2727488"
"nOS","NOS","0.026576","2724001"
"Nexty","NTY","1.8e-05","2720940"
"Sentinel","SENT","0.001357","2714574"
"SpaceChain","SPC","0.005255","2711292"
"NAGA","NGC","0.037778","2699551"
"ZMINE","ZMN","0.015821","2671098"
"Verasity","VRA","0.00064","2666395"
"Brickblock","BBK","0.035393","2659093"
"Bloom","BLT","0.049528","2656821"
"Eden","EDN","0.004393","2635787"
"ugChain","UGC","0.004605","2619542"
"LUXCoin","LUX","0.445206","2616898"
"Haven Protocol","XHV","0.333037","2614044"
"MIR COIN","MIR","0.004166","2582965"
"AIDUS TOKEN","AID","0.012858","2571548"
"NANJCOIN","NANJ","0.000133","2570392"
"Noku","NOKU","0.107779","2562668"
"PlayCoin [ERC20]","PLY","0.014175","2561195"
"0Chain","ZCN","0.063672","2554286"
"Lamden","TAU","0.01796","2554222"
"ZPER","ZPR","0.002","2549256"
"Datawallet","DXT","0.006505"," 2538571"
"EchoLink","EKO","0.005066","2533055"
"Hiveterminal ...","HVN","0.006139","2518735"
"Bitcoin Private","BTCP","0.52919","2491836"
"Optimal Shelf...","OSA","0.001784","2479968"
"Xaurum","XAUR","0.028171","2440809"
"Ergo","EFYT","6.12","2432986"
"Typerium","TYPE","0.001505","2432687"
"GridCoin","GRC","0.00578","2427242"
"AI Doctor","AIDOC","0.005455","2418081"
"Rapids","RPD","0.00038","2413434"
"DECENT","DCT","0.046865","2404451"
"CoinPoker","CHP","0.007451","2402308"
"Nasdacoin","NSD","0.117728","2371356"
"ERC20","ERC20","0.047397","2369873"
"XEL","XEL","0.025704","2356442"
"Unibright","UBT","0.016707","2355420"
"CrypticCoin","CRYP","0.000921","2348733"
"YGGDRASH","YEED","0.000431","2345169"
"Ubex","UBEX","0.000755","2340984"
"Gene Source C...","GENE","0.006267","2337847"
"Olive","OLE","0.008313","2302791"
"MARK.SPACE","MRK","0.003","2290702"
"FuzeX","FXT","0.002771","2285203"
"Rate3","RTE","0.002559","2275689"
