"name","symbol","price","market cap"
"Buggyra Coin ...","BCZERO","0.022551","45345741"
"Fusion","FSN","1.35","44841421"
"LATOKEN","LA","0.117762","44761748"
"Harmony","ONE","0.018464","44110239"
"Electroneum","ETN","0.004483","43456608"
"Bancor","BNT","0.689497","42261826"
"Kyber Network","KNC","0.249432","41552581"
"Power Ledger","POWR","0.101557","41507418"
"Ether Zero","ETZ","0.252798","41258007"
"Enigma","ENG","0.550028","41162006"
"Beam","BEAM","1.65","41037764"
"Aion","AION","0.125161","40965773"
"Japan Content...","JCT","0.133713","39197961"
"U Network","UUU","0.005602","37938622"
"Ecoreal Estate","ECOREAL","0.180134","37697351"
"IPChain","IPC","0.47856","37197220"
"Bibox Token","BIX","0.336956","36872931"
"MOAC","MOAC","0.587725","36711254"
"STASIS EURS","EURS","1.15","36653900"
"Wanchain","WAN","0.34481","36602480"
"HYCON","HYC","0.018982","36532133"
"RIF Token","RIF","0.081243","36393628"
"TomoChain","TOMO","0.579317","35816243"
"Theta Fuel","TFUEL","0.009287","35646788"
"XMax","XMX","0.00203","35567780"
"Polymath","POLY","0.082616","35467333"
"PIVX","PIVX","0.622232","35331036"
"Storj","STORJ","0.249343","33857613"
"Arcblock","ABT","0.338514","33361977"
"Populous","PPT","0.623997","33229245"
"Newton","NEW","0.002741","32748824"
"Cortex","CTXC","0.21803","32659205"
"Gas","GAS","3.14","31852115"
"LINA","LINA","0.133416","31625830"
"CRYPTO20","C20","0.774585","31351722"
"Digitex Futures","DGTX","0.041575","31281192"
"FunFair","FUN","0.004765","31203856"
"CyberMiles","CMT","0.03864","30911751"
"IHT Real Esta...","IHT","0.04555","30828795"
"Nxt","NXT","0.03085","30819007"
"iExec RLC","RLC","0.381442","30542338"
"Bread","BRD","0.343727","30500222"
"Synthetix Net...","SNX","0.263508","29792854"
"IoTeX","IOTX","0.008505","29768132"
"Metadium","META","0.02361","29404032"
"Veritaseum","VERI","13.17","28316011"
"Groestlcoin","GRS","0.382687","27885355"
"Tierion","TNT","0.064738","27738838"
"Hyperion","HYN","0.087279","27647014"
"CasinoCoin","CSC","0.000706","27407073"
"INO COIN","INO","1.37","27358659"
"Unobtanium","UNO","134.87","27056031"
"Skycoin","SKY","1.76","26456543"
"Apollo Currency","APL","0.001794","26338696"
"UGAS","UGAS","0.154323","25983049"
"Centrality","CENNZ","0.031734","25649751"
"Eidoo","EDO","0.86855","25415048"
"Vertcoin","VTC","0.500623","25108766"
"Syscoin","SYS","0.044747","24937673"
"Gnosis","GNO","22.54","24901961"
"Ruff","RUFF","0.025216","24724389"
"BHPCoin","BHP","1.5","24697000"
"TenX","PAY","0.214299","24513925"
"Iconomi","ICN","0.246211","24357761"
"Metal","MTL","0.535386","24138300"
"Civic","CVC","0.069396","23782120"
"IoT Chain","ITC","0.302854","23348825"
"Crypterium","CRPT","0.276023","23177938"
"Obyte","GBYTE","32.71","23013622"
"NKN","NKN","0.06571","22998579"
"BTU Protocol","BTU","0.326796","22879210"
"Dragonchain","DRGN","0.095675","22811104"
"Mithril","MITH","0.039284","22760228"
"Cosmo Coin","COSM","0.033644","22567841"
"MediBloc [ERC20]","MEDX","0.006665","22517094"
"Einsteinium","EMC2","0.102325","22383090"
"ContentBox","BOX","0.023547","21768244"
"UTRUST","UTK","0.048355","21759529"
"Cred","LBA","0.040051","21732341"
"PLATINCOIN","PLC","30.77","21537034"
"Mainframe","MFT","0.002604","21295540"
"LTO Network","LTO","0.116143","21257191"
"High Performa...","HPB","0.484554","21136237"
"Robotina","ROX","0.071105","21093617"
"botXcoin","BOTX","0.012076","20982101"
"Particl","PART","2.6","20948140"
"RChain","RHOC","0.0555","20745233"
"ProximaX","XPX","0.003364","20514194"
"PressOne","PRS","0.071998","20501030"
"DAPS Token","DAPS","0.000388","20385945"
"Dynamic Tradi...","DTR","0.015628","19856454"
"Achain","ACT","0.021564","19839491"
"AgaveCoin","AGVC","0.050296","19646442"
"Nexus","NXS","0.306366","19453228"
"BitKan","KAN","0.004783","19413836"
"SaluS","SLS","19.16","19392907"
"IRISnet","IRIS","0.059312","19337191"
"Cindicator","CND","0.013301","19233557"
"Davinci Coin","DAC","0.005219","18797436"
"Pirate Chain","ARRR","0.178028","18774073"
"TTC","TTC","0.092067","18586777"
"Quantum Resis...","QRL","0.270718","18521737"
"Everipedia","IQ","0.004056","18277470"
"Gifto","GTO","0.03007","18168934"
"Humanscape","HUM","0.000442","18060110"
"Telcoin","TEL","0.000485","18046924"
"Aragon","ANT","0.585646","17983211"
"SingularityNET","AGI","0.033078","17851217"
"Contents Prot...","CPT","0.006901","17820273"
"Ankr Network","ANKR","0.007588","17493454"
"#MetaHash","MHC","0.014104","17469393"
"BnkToTheFuture","BFT","0.023911"," 17454954"
"Bit-Z Token","BZ","0.160046","17369812"
"Wixlar","WIX","0.015826","17351313"
"Time New Bank","TNB","0.006285","17303438"
"Blox","CDT","0.025627","17287376"
"Storm","STORM","0.002762","17218310"
"Po.et","POE","0.005389","16931036"
"RealTract","RET","0.001534","16874982"
"VeriBlock","VBK","0.035066","16689410"
"PayPie","PPP","0.199894","16491255"
"Litex","LXT","0.020027","16422336"
"Moeda Loyalty...","MDA","0.835053","16391167"
"Burst","BURST","0.007996","16382277"
"Cajutel","CAJ","11.86","16157916"
"Neblio","NEBL","1.1","16101895"
"Raiden Networ...","RDN","0.315912","15983210"
"TOP","TOP","0.005974","15968713"
"Everex","EVX","0.690818","15612486"
"Function X","FX","0.337453","15329487"
"Nucleus Vision","NCASH","0.002606","15186235"
"Data Transact...","XD","0.077403","14899638"
"VITE","VITE","0.035509","14741977"
"Moss Coin","MOC","0.051703","14595715"
"Odyssey","OCN","0.002078","14466966"
"Gemini Dollar","GUSD","0.99414","14309303"
"Request","REQ","0.019602","14307711"
"BOScoin","BOS","0.022125","14252119"
"FOAM","FOAM","0.050752","14232288"
"ILCoin","ILC","0.04779","14208183"
"Aergo","AERGO","0.134209","13949032"
"APIS","APIS","0.001557","13936139"
"MovieBloc","MBL","0.004024","13929545"
"Streamr DATAcoin","DATA","0.02047","13861527"
"OST","OST","0.021432","13670067"
"Matrix AI Net...","MAN","0.091038","13655757"
"Bitcoiin","B2G","0.262497","13653506"
"Genesis Vision","GVT","3.07","13581293"
"Kin","KIN","1.8e-05","13544666"
"Dentacoin","DCN","4.1e-05","13480337"
"Bezant","BZNT","0.018334","13087134"
"GoChain","GO","0.017616","13033855"
"Lightning Bit...","LBTC","3.32","12811225"
"Ripio Credit ...","RCN","0.025509","12770003"
"NavCoin","NAV","0.194169","12716742"
"Bitcore","BTX","0.741047","12701012"
"Quantstamp","QSP","0.020564","12694365"
"Everus","EVR","0.028092","12672120"
"1irstcoin","FST","2.06","12624045"
"Tael","WABI","0.221116","12612477"
"Clams","CLAM","3.43","12574092"
"Endor Protocol","EDR","0.016523","12521982"
"PlayChip","PLA","0.000884","12380445"
"Fetch","FET","0.150623"," 12282146"
"Seele","SEELE","0.017624","12175756"
"Credits","CS","0.07507","12151528"
"SmartCash","SMART","0.008477","11985543"
"NIX","NIX","0.274213","11858403"
"MediShares","MDS","0.011329","11839245"
"OAX","OAX","0.17446","11798735"
"PumaPay","PMA","0.000518","11741717"
"OneRoot Network","RNT","0.041238","11714671"
"OVCODE","OVC","0.264822","11612346"
"DxChain Token","DX","0.000274","11588184"
"Darico Ecosys...","DEC","0.223406","11515201"
"IDEX","IDEX","0.050636","11431639"
"Metronome","MET","1.23","11403830"
"Cube","AUTO","0.001663","11265032"
"Red Pulse Pho...","PHX","0.01352","11216126"
"Bluzelle","BLZ","0.054034","11215545 "
"DATA","DTA","0.001242","11067075"
"Wagerr","WGR","0.060457","11059264"
"S4FE","S4F","0.044883","11055663"
"Namecoin","NMC","0.749585","11046188"
"V-ID","VIDT","0.41535","11034360"
"CWV Chain","CWV","0.003237","11010273"
"B2BX","B2B","0.660635","10959706"
"ZrCoin","ZRC","2.4","10901541"
"TokenClub","TCT","0.022627","10893431"
"SIRIN LABS Token","SRN","0.022027","10833340"
"Noah Coin","NOAH","0.00033","10779000"
"Blackmoon","BMC","0.269356","10774250"
"Aeon","AEON","0.680218","10768850"
"bitCNY","BITCNY","0.142279","10763353"
"IntelliShare","INE","0.063853","10722835"
"Incent","INCNT","0.232214","10685712"
"Tripio","TRIO","0.002905","10646045"
"BitCapitalVendor","BCV","0.012597","10569226"
"Traceability ...","TAC","0.017124","10561063"
"FLO","FLO","0.069621","10549557"
"Blocknet","BLOCK","1.79","10537828"
"Vitae","VITAE","0.623588","10510583"
"QunQun","QUN","0.016348","10473118"
"NativeCoin","N8V","0.49335","10461836"
"STEM CELL COIN","SCC","0.03257","10443860"
"Quanta Utilit...","QNTU","0.00035","10255482"
"Insolar","INS","0.315086","10240279"
"Pepe Cash","PEPECASH","0.014567","10224385"
"TokenPay","TPAY","0.63071","10169854"
"TEMCO","TEMCO","0.003931","9992031"
"LGO Exchange","LGO","0.076453","9989466"
"Content Value...","CVNT","0.022551","9977195"
"PRIZM","PZM","0.1899","9970294"
"BOX Token","BOX","0.099419","9914606"
"Viacoin","VIA","0.424337","9822168"
"TaaS","TAAS","1.2","9773568"
"EDC Blockchain","EDC","0.003643","9729910"
"Spectrecoin","XSPEC","0.433433","9728609"
"district0x","DNT","0.0162","9720107"
"DigitalNote","XDN","0.001402","9711757"
"Tokenomy","TEN","0.048032","9606474"
"Propy","PRO","0.201439","9542874"
"Aencoin","AEN","0.036824","9542425"
"AdEx","ADX","0.129617","9517901"
"Zipper","ZIP","0.000585","9484092"
"AMO Coin","AMO","0.001056","9478951"
"Envion","EVN","0.084967","9462674"
"DMarket","DMT","0.184313","9425007"
"Reserve Rights","RSR","0.002546","9422341"
"Ethos","ETHOS","0.095014","9275477"
"Kcash","KCASH","0.020613","9182909"
"DeepBrain Chain","DBC","0.002861","9153688"
"SmartMesh","SMT","0.006788","9099331"
"Peercoin","PPC","0.357153","9093344"
"Scry.info","DDD","0.020308","8936852"
"YOYOW","YOYOW","0.029665","8899510"
"doc.com Token","MTC","0.012837","8879546"
"Internet Node...","INT","0.03126","8846302"
"Steem Dollars","SBD","0.979977","8836230"
"THEKEY","TKY","0.001743","8820915"
"Asch","XAS","0.094221","8796063"
"Electra","ECA","0.000302"," 8620551"
"OriginTrail","TRAC","0.02991","8537299"
"VIBE","VIBE","0.032783","8528127"
"Lympo","LYM","0.010257","8478795"
"LockTrip","LOC","0.566679","8473071"
"ParkinGo","GOT","0.628457","8470069"
"AppCoins","APPC","0.084611","8465678"
"All Sports","SOC","0.00559","8383949"
"AirSwap","AST","0.055888","8383158"
"SingularDTV","SNGLS","0.013917","8350146"
"ETHLend","LEND","0.007365","8310619"
"Agrello","DLT","0.09617","8268606"
"Dropil","DROP","0.000364","8265912"
"STPT","STPT","0.062263","8251953"
"Blue Whale EX...","BWX","0.13507","8178084"
"Ubiq","UBQ","0.190564","8119752"
"Numeraire","NMR","6.0","8092639"
"BOLT","BOLT","0.014815","8057804"
"Selfkey","KEY","0.002803","8038431"
"Counterparty","XCP","3.06","8007798"
"Own","CHX","0.100816","8006076"
"PCHAIN","PI","0.016139","7972795"
"Viberate","VIB","0.041655","7873734"
"Swarm","SWM","0.092034","7862036"
"Aeron","ARN","0.401843","7847995"
"SwftCoin","SWFTC","0.00215","7825263"
"CPChain","CPC","0.020682","7792202"
"BLOCKv","VEE","0.002922","7777729"
"QLC Chain","QLC","0.032163","7719183"
"POA Network","POA","0.031581","7643268"
"Substratum","SUB","0.019877","7613462"
"Emercoin","EMC","0.172501","7607745"
"Monetha","MTH","0.022164","7569842"
"Game.com","GTC","0.009919","7552929"
"Hydro","HYDRO","0.001681","7532571"
"XYO","XYO","0.000907","7527830"
"LBRY Credits","LBC","0.030371","7525096"
"Refereum","RFR","0.001973","7492172"
"Vexanium","VEX","0.011741","7489917"
"Stakenet","XSN","0.087652","7477692"
"Adshares","ADS","0.215073","7440347"
"Content Neutr...","CNN","0.000188","7341886"
"Sentinel Prot...","UPP","0.024113","7330291"
"Ultiledger","ULT","0.01152","7188270"
"Abyss Token","ABYSS","0.030922","7051505"
"eosDAC","EOSDAC","0.010638","7029051"
"MediBloc [QRC20]","MED","0.002366","7019048"
"Edgeless","EDG","0.059278","6938353"
"SONM","SNM","0.019193","6901639"
"WePower","WPR","0.011211","6814723"
"VNT Chain","VNT","0.003415","6768070"
"BitNewChain","BTN","0.037489","6736885"
"NaPoleonX","NPX","0.305942","6692396"
"smARTOFGIVING","AOG","0.114119","6635435"
"CyberVein","CVT","0.006211","6585730"
"Mercury","MER","0.065757","6575706"
"Litecoin Cash","LCC","0.010276","6530392"
"CommerceBlock","CBT","0.037322","6500291"
"TERA","TERA","0.007676","6484411"
"Smartlands","SLT","1.26","6408503"
"Boolberry","BBR","0.485484","6394880"
"BlockMason Cr...","BCPT","0.054976","6385993"
"ATN","ATN","0.075448","6360485"
"SALT","SALT","0.07922","6360059"
"Spendcoin","SPND","0.018053","6356875"
"Dero","DERO","0.8289","6351483"
"Lendingblock","LND","0.0082","6324943"
"Constellation","DAG","0.004834","6317976"
"BOMB","BOMB","6.55","6286469"
"Penta","PNT","0.0003","6269201"
"Loki","LOKI","0.152445","6263648"
"SafeInsure","SINS","2.08","6248145"
"Invictus Hype...","IHF","0.052","6225697"
"Gulden","NLG","0.014466","6220331"
"CoinUs","CNUS","0.018208","6190751"
"Universa","UTNP","0.00333","6155753"
"DAOstack","GEN","0.148932","6150137"
"Esportbits","HLT","0.304448","6071715"
"Polybius","PLBT","1.5","5970866"
"Genaro Network","GNX","0.023899","5963507"
"Ocean Protocol","OCEAN","0.023075","5946681"
"Safex Token","SFT","0.005712","5936094 "
"Pillar","PLR","0.022754","5901207"
"FirstBlood","1ST","0.068763","5883274"
"Dock","DOCK","0.012225","5863823"
"Global Social...","GSC","0.010839","5848328"
"Fiii","FIII","0.012105","5839458"
"BitBay","BAY","0.005711","5780728"
"MobileGo","MGO","0.057692","5769069"
"CanonChain","CZR","0.010444","5658052"
"Jibrel Network","JNT","0.032908","5597076"
"Feathercoin","FTC","0.022939","5562759"
"Restart Energ...","MWAT","0.012278","5559031"
"Etherparty","FUEL","0.00695","5558653"
"DADI","DADI","0.074021","5540482"
"Trade Token X","TIOX","0.064662","5534007"
"Bottos","BTO","0.010082","5504649"
"SDChain","SDA","0.003648","5471608"
"Connect Coin","XCON","0.139813","5452242"
"Ambrosus","AMB","0.037601","5436816"
"DEX","DEX","0.028365","5433135"
"COVA","COVA","0.002402","5403952"
"Sphere","SPHR","0.431908","5392085"
"Cryptaur","CPT","0.00068","5380374"
"OTOCASH","OTO","0.252229","5376473"
"HTMLCOIN","HTML","0.000101","5344557"
"Smartshare","SSP","0.001146","5319636"
"Mobius","MOBI","0.010319","5315085"
"BridgeCoin","BCO","0.196797","5313516"
"Artfinity","AT","0.064733","5297932"
"Rublix","RBLX","0.254693","5292853"
"DeepOnion","ONION","0.32659","5263692"
"Eterbase Coin","XBASE","0.008274","5240087"
"Skrumble Network","SKM","0.005157","5237730"
"adToken","ADT","0.006551","5201515"
"GameCredits","GAME","0.074436","5198316"
"Primecoin","XPM","0.184502","5191264"
"MintCoin","MINT","0.000208","5181186"
"Lition","LIT","0.207749","5170955"
"Nimiq","NIM","0.001252","5164728"
"Travala.com","AVA","0.131156","5156190"
"LEOcoin","LEO","0.042407","5131745"
"Pascal Coin","PASC","0.189347","5105827"
"MVL","MVL","0.000679","5079998"
"Primas","PST","0.095426","5028215"
"FansTime","FTI","0.001755","5000487"
"Shift","SHIFT","0.376535","4986701"
"STACS","STACS","0.009741","4946938"
"MassGrid","MGD","0.066764","4916697"
"Zen Protocol","ZP","0.256076","4914242"
"WhiteCoin","XWC","0.019611","4906471"
"Airbloc","ABL","0.019377","4890250"
"Zebi","ZCO","0.007763","4852187 "
"Callisto Network","CLO","0.002714","4838600"
"Hxro","HXRO","0.067253","4820394"
"HalalChain","HLC","0.012346","4802741"
"LinkEye","LET","0.007992","4795405"
"Loopring [NEO]","LRN","0.042152","4788633"
"Hydro Protocol","HOT","0.006762","4747103"
"Morpheus.Network","MRPH","0.148447","4721932"
"Caspian","CSP","0.010837","4705858"
"ColossusXT","COLX","0.000415","4697525"
"CloakCoin","CLOAK","0.884593","4694132"
"Measurable Da...","MDT","0.008933","4684307"
"Raven Protocol","RAVEN","0.002692","4654603"
"StableUSD","USDS","0.997606","4646550"
"Neumark","NEU","0.131522","4612632"
"Lunyr","LUN","2.0","4602669"
"ZelCash","ZEL","0.067076","4574433"
"Digix Gold Token","DGX","44.25","4572720"
"Remme","REM","0.006885","4539152"
"Maecenas","ART","0.093439","4517556"
"Merculet","MVP","0.001798","4517369"
"Fortuna","FOTA","0.009399","4511566"
"MultiVAC","MTV","0.005706","4508128"
"TurtleCoin","TRTL","9.5e-05","4483128"
"Origo","OGO","0.027861","4436421"
"BaaSid","BAAS","0.001036","4333324"
"Omnitude","ECOM","0.066858","4333289"
"Diamond Platf...","DPT","11.85","4294958"
"Coinsuper Eco...","CEN","0.009934","4292698"
"Change","CAG","0.13529","4285134 "
"LoyalCoin","LYL","0.000797","4264504"
"Playgroundz","IOG","0.149061","4254965"
"Machine Xchan...","MXC","0.00528","4221451"
"PTON","PTON","0.000519","4196383"
"BlackCoin","BLK","0.066576","4184652"
"SunContract","SNC","0.034047","4177812"
"Melon","MLN","3.46","4110581"
"Flowchain","FLC","5.95","4104697"
"FREE Coin","FREE","4.7e-07","4090657"
"Hi Mutual Soc...","HMC","0.010057","4063956"
"SPINDLE","SPD","0.001272","4044444"
"bitUSD","BITUSD","1.04","4032478"
"BitMart Token","BMX","0.02935","4024656"
"SwissBorg","CHSB","0.006975","4016540"
"PIBBLE","PIB","0.000635","3968182"
"ZClassic","ZCL","0.570578","3953221"
"Insureum","ISR","0.018731","3934313"
"Grid+","GRID","0.099947","3921572"
"Bean Cash","BITB","0.001242","3882322"
"GET Protocol","GET","0.339707","3868668"
"Delphy","DPY","0.064985","3789419"
"Bezop","BEZ","0.067745","3772287"
"INMAX","INX","1.11","3753081"
"Phore","PHR","0.210298","3746038"
"Footballcoin","XFC","0.00996"," 3731725"
"Wowbit","WWB","0.013402","3722693"
"Opacity","OPQ","0.030328","3705331"
"BitTube","TUBE","0.025241","3695235"
"SpankChain","SPANK","0.012294","3688833"
"PACcoin","$PAC","0.000506","3677957"
"Global Crypto...","GCC","0.002908","3664209"
"Stealth","XST","0.112046","3637153"
"Ink","INK","0.007828","3631289"
"Zeepin","ZPT","0.007174","3587084"
"EveryCoin ","EVY","0.000382","3584860"
"Morpheus Labs","MITX","0.017412","3579553"
"Wings","WINGS","0.036993","3565397"
"Krios","KRI","0.031552","3546450"
"SINOVATE","SIN","0.005515","3546031"
"Kambria","KAT","0.002871","3533470"
"GoldCoin","GLC","0.083576","3481952"
"Dignity","DIG","0.006644","3475020"
"ChatCoin","CHAT","0.005003","3452395"
"Apex","CPX","0.00735","3423229"
"PlayCoin [ERC20]","PLY","0.01889","3413215"
"Radium","RADS","0.902881","3393287"
"Pandacoin","PND","0.000104","3388173"
"SIX","SIX","0.012358","3383372"
"Hashgard","GARD","6.7e-05","3343239"
"Vanta Network","VNT","0.001181","3320603"
"ICE ROCK MINING","ROCK2","0.211025","3318222"
"Presearch","PRE","0.021211","3287725"
"Ulord","UT","0.033285","3257590"
"DecentBet","DBET","0.017173","3239406"
"Phantasma","SOUL","0.055337","3227975"
"UNIVERSAL CASH","UCASH","0.00031","3213945"
"Observer","OBSR","0.002399","3211713"
"Safe Haven","SHA","0.001065","3200962"
"DAEX","DAX","0.008907","3158922"
"nOS","NOS","0.030563","3132661"
"Divi","DIVI","0.002803","3111267"
"ProChain","PRA","0.062684","3106801"
"Ivy","IVY","0.009701","3054134"
"Crown","CRW","0.13551","3050951"
"OKCash","OK","0.040852","3048683"
"BitGreen","BITG","0.327821","3021856"
"NuShares","NSR","0.001064","2955214"
"Chronobank","TIME","4.16","2950917"
"sUSD","SUSD","0.893457","2949622"
"Eligma Token","ELI","0.020913","2944529"
"VINchain","VIN","0.006121","2938529"
"YEE","YEE","0.002144","2927680"
"carVertical","CV","0.000378","2911853"
"KickCoin","KICK","0.001934","2907569"
"Polis","POLIS","0.456406","2905348"
"PolySwarm","NCT","0.001878","2903784"
"SpaceChain","SPC","0.005628","2903555"
"Peculium","PCL","0.001425","2902609"
"NANJCOIN","NANJ","0.000149","2877023"
"Naka Bodhi Token","NBOT","0.047895","2873682"
"QChi","QCH","0.088794","2864034"
"FintruX Network","FTX","0.030109","2860335"
"DAO.Casino","BET","0.016941","2833795"
"VeriCoin","VRC","0.088151","2807390"
"NAGA","NGC","0.039211","2801913"
"Cloudbric","CLB","0.006682","2797685"
"NeoWorld Cash","NASH","0.000199","2793946"
"Myriad","XMY","0.001661","2790945"
"Tolar","TOL","0.011278","2765814"
"Sentinel","SENT","0.001371","2742020"
"Verasity","VRA","0.000657","2737703"
"Brickblock","BBK","0.036308","2727849"
"Eden","EDN","0.004537","2722217"
"Ergo","EFYT","6.76","2685814"
"Bloom","BLT","0.050016","2683008"
"LUXCoin","LUX","0.449105","2639980"
"ugChain","UGC","0.004629","2633331"
"Haven Protocol","XHV","0.332208","2607533"
"Lamden","TAU","0.018303","2603004"
"AIDUS TOKEN","AID","0.012997","2599418"
"Noku","NOKU","0.108788","2586650"
"ZMINE","ZMN","0.015321","2586645"
"0Chain","ZCN","0.063979","2566590"
"Nexty","NTY","1.7e-05","2550895"
"ZPER","ZPR","0.001991","2537128"
"Datawallet","DXT","0.006483","2529947"
"Bitcoin Private","BTCP","0.534488","2516795"
"Optimal Shelf...","OSA","0.001786","2482567"
"Hiveterminal ...","HVN","0.00603","2474002"
"Typerium","TYPE","0.001523","2460974"
"Xaurum","XAUR","0.028321","2453794"
"MIR COIN","MIR","0.003935","2439818"
"AI Doctor","AIDOC","0.005484","2430889"
"DECENT","DCT","0.047355","2429603"
"CoinPoker","CHP","0.00752","2424620"
"MonetaryUnit","MUE","0.0149","2423295"
"Unibright","UBT","0.017056","2404611"
"XEL","XEL","0.026172","2399392"
"CrypticCoin","CRYP","0.000933","2380070"
"Rapids","RPD","0.000374","2376629"
"Nasdacoin","NSD","0.117075","2358232"
"YGGDRASH","YEED","0.000432","2351917"
"Ubex","UBEX","0.000754"," 2337907"
"Gene Source C...","GENE","0.006226","2322651"
"MARK.SPACE","MRK","0.003033","2316235"
"GridCoin","GRC","0.005504","2311304"
"VouchForMe","IPL","0.010054","2300452"
