"name","symbol","price","market cap"
"Bytecoin","BCN","0.000856","157602062"
"Bytom","BTM","0.155734","156123635"
"Paxos Standar...","PAX","1.0","155690473"
"IOST","IOST","0.012454","149626223"
"ICON","ICX","0.315774","149489301"
"Zilliqa","ZIL","0.017189","149330796"
"DigiByte","DGB","0.012444","149040880"
"KuCoin Shares","KCS","1.62","145328197"
"ThoreCoin","THR","1654.9","143456966"
"Energi","NRG","7.64","135073017"
"Mixin","XIN","293.66","132776240"
"Siacoin","SC","0.003157","130396761"
"Metaverse ETP","ETP","1.8","129280853"
"Aeternity","AE","0.472377","128540072"
"ABBC Coin","ABBC","0.247672","125094117"
"GXChain","GXC","2.08","125030804"
"Verge","XVG","0.007803","123268321"
"Steem","STEEM","0.355182","114155072"
"Ardor","ARDR","0.111835","111723356"
"Dent","DENT","0.001484","107385825"
"VestChain","VEST","0.015035","106422894"
"Insight Chain","INB","0.296457","103731132"
"THETA","THETA","0.117426","102219574"
"aelf","ELF","0.200637","99521962"
"Enjin Coin","ENJ","0.128562","99208973"
"MaidSafeCoin","MAID","0.218703","98974409"
"Crypto.com","MCO","6.22","98175835"
"Status","SNT","0.027602","95792339"
"Lambda","LAMB","0.189991","94995630"
"EDUCare","EKT","0.128529","91403054"
"Nash Exchange","NEX","2.52","91178496"
"Golem","GNT","0.092744","89446606"
"Zcoin","XZC","11.42","89384238"
"Dai","DAI","0.985429","88588269"
"Stratis","STRAT","0.876076","87072050"
"Quant","QNT","8.77","85708496"
"SOLVE","SOLVE","0.25005","81794518"
"Nebulas","NAS","1.58","76708651"
"WAX","WAX","0.080692","76078447"
"Maximine Coin","MXM","0.044243","72957334"
"Elastos","ELA","4.44","69440364"
"Project Pai","PAI","0.046296","67114501"
"NULS","NULS","0.884832","65672245"
"Santiment Net...","SAN","1.04","65442637"
"Ren","REN","0.087626","65297336"
"Clipper Coin","CCCX","0.01718","64863854"
"Revain","R","0.128551","62276323"
"Grin","GRIN","4.3","61787442"
"Horizen","ZEN","9.04","61401233"
"Waltonchain","WTC","1.44","60069224"
"Nexo","NEXO","0.106362","59562656"
"ODEM","ODE","0.252821","58130650"
"NEXT","NET","1.14","57326150"
"Cryptonex","CNX","1.0","55689063"
"Ignis","IGNIS","0.07065","53774727"
"Loom Network","LOOM","0.06669","52984553"
"QASH","QASH","0.151116","52890718"
"Ark","ARK","0.461406","52242818"
"ReddCoin","RDD","0.001813","52239189"
"DigixDAO","DGD","25.71","51417532"
"Orbs","ORBS","0.031411","51359500"
"Factom","FCT","5.3","51153797"
"Loopring","LRC","0.056945","50950181"
"Celer Network","CELR","0.017683","50557734"
"Decentraland","MANA","0.048073","50483557"
"WaykiChain","WICC","0.265443","50168821"
"Fantom","FTM","0.027369","49637584"
"Matic Network","MATIC","0.021939","47665548 "
"QuarkChain","QKC","0.022271","47074642"
"Buggyra Coin ...","BCZERO","0.02315","46549131"
"Harmony","ONE","0.019456","46480156"
"REPO","REPO","0.422039","46406853"
"TrueChain","TRUE","0.582861","46381454"
"Thunder Token","TT","0.015806","45867340"
"LATOKEN","LA","0.119408","45387475"
"Fusion","FSN","1.37","45379987"
"Electroneum","ETN","0.004587","44464375"
"Power Ledger","POWR","0.106555","43550306"
"Kyber Network","KNC","0.258226","43017490"
"Bancor","BNT","0.694575","42580857"
"Beam","BEAM","1.69","42129129"
"Aion","AION","0.128666","42112795"
"XMax","XMX","0.002365","41434870"
"Enigma","ENG","0.549435","41117608"
"Japan Content...","JCT","0.140201","41100018"
"Ether Zero","ETZ","0.244923","39971595"
"U Network","UUU","0.005778","39132100"
"IPChain","IPC","0.493834","38383634"
"Wanchain","WAN","0.360872","38307491"
"MOAC","MOAC","0.6121","38233790"
"Bibox Token","BIX","0.34766","38044211"
"Ecoreal Estate","ECOREAL","0.180586","37791904"
"HYCON","HYC","0.019556","37635510"
"Theta Fuel","TFUEL","0.009583","36783515"
"TomoChain","TOMO","0.593417","36687049"
"STASIS EURS","EURS","1.13","36205546"
"RIF Token","RIF","0.08032","35979901"
"Polymath","POLY","0.083357","35785347"
"Cortex","CTXC","0.23857","35736019"
"PIVX","PIVX","0.624416","35455095"
"Populous","PPT","0.657279","35001590"
"Storj","STORJ","0.256557","34837213"
"Arcblock","ABT","0.350776","34570503"
"Digitex Futures","DGTX","0.044407","33411817"
"Newton","NEW","0.002769","33085124"
"Gas","GAS","3.22","32578933"
"LINA","LINA","0.134872","31970933"
"FunFair","FUN","0.00485","31761692"
"CyberMiles","CMT","0.03955","31639958"
"iExec RLC","RLC","0.390851","31295757"
"Nxt","NXT","0.031293","31261784"
"Bread","BRD","0.347072","30797061"
"CRYPTO20","C20","0.760052","30763523"
"Synthetix Net...","SNX","0.266726","30156692"
"Veritaseum","VERI","13.74","29539069"
"IoTeX","IOTX","0.00833","29157066"
"Metadium","META","0.023153","28835172"
"UGAS","UGAS","0.168347","28344112"
"Groestlcoin","GRS","0.388976","28343238"
"Hyperion","HYN","0.088597","28064368"
"INO COIN","INO","1.38","27599501"
"CasinoCoin","CSC","0.000711","27584557"
"Skycoin","SKY","1.82","27274949"
"Apollo Currency","APL","0.001854","27219661"
"Centrality","CENNZ","0.032702","26432212"
"Tierion","TNT","0.061439","26325495"
"Vertcoin","VTC","0.519927","26075687"
"Eidoo","EDO","0.887386","25966224"
"Ruff","RUFF","0.026279","25766497"
"Iconomi","ICN","0.256398","25365569"
"BHPCoin","BHP","1.54","25354802"
"Syscoin","SYS","0.045238","25210696"
"Gnosis","GNO","22.59","24954737"
"TenX","PAY","0.216262","24738539"
"Civic","CVC","0.071239","24413523"
"ContentBox","BOX","0.026367","24375173"
"IHT Real Esta...","IHT","0.035911","24305334"
"Metal","MTL","0.538846","24294297"
"BTU Protocol","BTU","0.336323","23546215"
"Mithril","MITH","0.040487","23457183"
"Obyte","GBYTE","33.09","23283402"
"Einsteinium","EMC2","0.10625","23241643"
"Dragonchain","DRGN","0.097144","23161339"
"IoT Chain","ITC","0.299146","23062994"
"Cosmo Coin","COSM","0.034225","22957367"
"Cred","LBA","0.040696","22082468"
"High Performa...","HPB","0.499543","21790032"
"Mainframe","MFT","0.002661","21761827"
"LTO Network","LTO","0.118155","21625574"
"Particl","PART","2.67","21548624"
"Robotina","ROX","0.072126","21396625"
"NKN","NKN","0.060591","21206840"
"RChain","RHOC","0.056357","21065728"
"UTRUST","UTK","0.046626","20981750"
"ProximaX","XPX","0.003401","20738547"
"PressOne","PRS","0.072566","20662567"
"botXcoin","BOTX","0.011882","20643938"
"Achain","ACT","0.022407","20615341"
"PLATINCOIN","PLC","29.31","20515124"
"AgaveCoin","AGVC","0.052262","20414533"
"SaluS","SLS","19.74","19982768"
"Nexus","NXS","0.311187","19758748"
"BitKan","KAN","0.004822","19572322"
"Quantum Resis...","QRL","0.280864","19215542"
"Cindicator","CND","0.013268","19185097"
"Gifto","GTO","0.031523","19046773"
"Davinci Coin","DAC","0.005284","19031964"
"IRISnet","IRIS","0.058348","19021473"
"DAPS Token","DAPS","0.000357","18768756"
"Pirate Chain","ARRR","0.177704","18734833"
"TTC","TTC","0.092482","18665618"
"SingularityNET","AGI","0.034338","18531238"
"Ankr Network","ANKR","0.007978","18393237"
"Crypterium","CRPT","0.21881","18373739"
"Humanscape","HUM","0.000446","18253387"
"#MetaHash","MHC","0.014721","18233360"
"Everipedia","IQ","0.004045","18227284"
"MediBloc [ERC20]","MEDX","0.005367","18130765"
"Contents Prot...","CPT","0.007017","18120089"
"Aragon","ANT","0.5816","17858946"
"Time New Bank","TNB","0.006482","17843970"
"Wixlar","WIX","0.016266","17833936"
"Bit-Z Token","BZ","0.16341","17734911"
"Storm","STORM","0.002828","17627626"
"Telcoin","TEL","0.000469","17448264"
"RealTract","RET","0.001567","17231767"
"Blox","CDT","0.025487","17193279"
"BnkToTheFuture","BFT","0.023493","17149405"
"Po.et","POE","0.00544","17090577"
"Litex","LXT","0.020643","16926949"
"Burst","BURST","0.008212","16825485"
"PayPie","PPP","0.202766","16728192"
"Raiden Networ...","RDN","0.328911","16640898"
"VeriBlock","VBK","0.034776","16548750"
"Moeda Loyalty...","MDA","0.83875","16463739"
"Cajutel","CAJ","11.97","16305357"
"Neblio","NEBL","1.11","16210249"
"Everex","EVX","0.715367","16167299"
"TOP","TOP","0.006015","16078622"
"Dentacoin","DCN","4.9e-05","15967549"
"Function X","FX","0.350263","15911409"
"Nucleus Vision","NCASH","0.00269","15679287"
"Data Transact...","XD","0.078954","15198227"
"Matrix AI Net...","MAN","0.101025","15153800"
"Odyssey","OCN","0.002124","14788536"
"FOAM","FOAM","0.052576","14743926"
"Moss Coin","MOC","0.05199","14676894"
"Request","REQ","0.020041","14628043"
"BOScoin","BOS","0.022541","14503984"
"Gemini Dollar","GUSD","0.998185","14483910"
"APIS","APIS","0.0016","14320654"
"ILCoin","ILC","0.048058","14287913"
"MovieBloc","MBL","0.00407","14087253"
"Aergo","AERGO","0.135481","14081214"
"Streamr DATAcoin","DATA","0.020764","14060633"
"Genesis Vision","GVT","3.17","14020494"
"Bitcoiin","B2G","0.269522","14018242"
"Lightning Bit...","LBTC","3.62","13966133"
"OST","OST","0.021849","13936056"
"Clams","CLAM","3.73","13652318"
"GoChain","GO","0.018425","13632069"
"VITE","VITE","0.032815","13623540"
"Ripio Credit ...","RCN","0.026871","13452018"
"Kin","KIN","1.8e-05","13380816"
"Everus","EVR","0.029106","13129850"
"V-ID","VIDT","0.493552","13111888"
"Seele","SEELE","0.018886","13047886"
"NavCoin","NAV","0.198994","13032519"
"Bezant","BZNT","0.018158","12962100"
"Tael","WABI","0.226456","12917054"
"Fetch","FET","0.158052","12887911"
"NIX","NIX","0.297941","12884527"
"Endor Protocol","EDR","0.01692","12822825"
"1irstcoin","FST","2.08","12754215"
"Quantstamp","QSP","0.020448","12622935"
"Quanta Utilit...","QNTU","0.000421","12322988"
"Credits","CS","0.075943","12292918"
"PlayChip","PLA","0.000873","12230860"
"OAX","OAX","0.180158","12184120"
"MediShares","MDS","0.011563","12083662"
"PumaPay","PMA","0.00053","12001410"
"OneRoot Network","RNT","0.041699","11845477"
"SmartCash","SMART","0.008362","11822359"
"ZrCoin","ZRC","2.59","11794409"
"DxChain Token","DX","0.000279","11772384"
"IDEX","IDEX","0.052074","11756320"
"Metronome","MET","1.26","11726142"
"OVCODE","OVC","0.263882","11571091"
"Red Pulse Pho...","PHX","0.013948","11570946"
"Bluzelle","BLZ","0.055295","11477358"
"Blackmoon","BMC","0.285105","11404202"
"TokenClub","TCT","0.023669","11394626"
"DATA","DTA","0.001278","11388877"
"Incent","INCNT","0.247286","11379240"
"Wagerr","WGR","0.062093","11358054"
"S4FE","S4F","0.046074","11349045"
"Vitae","VITAE","0.670798","11304340"
"Darico Ecosys...","DEC","0.219024","11289323"
"STEM CELL COIN","SCC","0.03513","11264625"
"Aeon","AEON","0.706368","11182835 "
"CWV Chain","CWV","0.003286","11178999"
"bitCNY","BITCNY","0.142412","11170285"
"Noah Coin","NOAH","0.000341","11140314"
"B2BX","B2B","0.668025","11082301"
"Cube","AUTO","0.001633","11064754"
"Tripio","TRIO","0.003017","11058816"
"Blocknet","BLOCK","1.87","11038004"
"SIRIN LABS Token","SRN","0.022378","11005803"
"Bitcore","BTX","0.638802","10948493"
"Namecoin","NMC","0.738978","10889882"
"QunQun","QUN","0.0168","10762506"
"IntelliShare","INE","0.063907","10731880"
"FLO","FLO","0.070696","10712362"
"BitCapitalVendor","BCV","0.012624","10591938"
"Pepe Cash","PEPECASH","0.01504","10556668"
"PRIZM","PZM","0.20082","10543658"
"TokenPay","TPAY","0.649223","10468154"
"Traceability ...","TAC","0.016863","10401757"
"Insolar","INS","0.318839","10362261"
"DigitalNote","XDN","0.001493","10343519"
"TaaS","TAAS","1.27","10306002"
"Viacoin","VIA","0.440163","10188485"
"LGO Exchange","LGO","0.077551","10132988"
"BOX Token","BOX","0.101313","10103518"
"TEMCO","TEMCO","0.003947","10035781"
"district0x","DNT","0.016528","9916846"
"Tokenomy","TEN","0.04904","9808074"
"EDC Blockchain","EDC","0.003665","9786600"
"Reserve Rights","RSR","0.002625","9714516"
"Aencoin","AEN","0.037347","9678013"
"AdEx","ADX","0.130917","9613348"
"doc.com Token","MTC","0.01388","9601046"
"Envion","EVN","0.086191","9599042"
"Propy","PRO","0.20288","9580687"
"Zipper","ZIP","0.000588","9530854"
"AMO Coin","AMO","0.001059","9497714"
"Ethos","ETHOS","0.097213","9490106"
"Kcash","KCASH","0.021298","9488081"
"DeepBrain Chain","DBC","0.002962","9478433"
"DMarket","DMT","0.184811","9450511"
"Asch","XAS","0.099979","9333568"
"THEKEY","TKY","0.001818","9198144"
"SmartMesh","SMT","0.006853","9186149"
"Peercoin","PPC","0.355284","9045566"
"Spectrecoin","XSPEC","0.40263","9037212"
"All Sports","SOC","0.006017","9024556"
"Scry.info","DDD","0.020448","8998247"
"YOYOW","YOYOW","0.029986","8995800"
"Internet Node...","INT","0.031497","8913300"
"Steem Dollars","SBD","0.983311","8866953"
"STPT","STPT","0.065808","8721844"
"ETHLend","LEND","0.007684","8670271"
"Electra","ECA","0.000303","8667242"
"Lympo","LYM","0.01048","8663396"
"VIBE","VIBE","0.033154","8624530"
"SingularDTV","SNGLS","0.014223","8533977"
"Content Value...","CVNT","0.019184","8487621"
"ParkinGo","GOT","0.629752","8487524"
"Dropil","DROP","0.000372","8449848"
"SwftCoin","SWFTC","0.002294","8349977"
"AirSwap","AST","0.055609","8341365"
"AppCoins","APPC","0.082972","8301708"
"Selfkey","KEY","0.002888","8282320"
"Blue Whale EX...","BWX","0.13665","8273796"
"Ubiq","UBQ","0.193994","8265902"
"Agrello","DLT","0.096067","8259717"
"Aeron","ARN","0.421453","8230976"
"OriginTrail","TRAC","0.028611","8166263"
"QLC Chain","QLC","0.033986","8156565"
"BLOCKv","VEE","0.003048","8113346"
"Substratum","SUB","0.021126","8091649"
"Counterparty","XCP","3.09","8086271"
"Own","CHX","0.101367","8049795"
"Numeraire","NMR","5.96","8047554"
"Swarm","SWM","0.093031","7947232"
"BOLT","BOLT","0.014571","7924837"
"PCHAIN","PI","0.015922","7868532"
"Hydro","HYDRO","0.001743","7807410"
"Viberate","VIB","0.041199","7787650"
"Emercoin","EMC","0.176445","7781580"
"BitNewChain","BTN","0.043241","7770435"
"CPChain","CPC","0.0206","7761539"
"Game.com","GTC","0.010168","7742616"
"Monetha","MTH","0.022659","7739122"
"POA Network","POA","0.031772","7689603"
"Stakenet","XSN","0.090016","7679027"
"Refereum","RFR","0.002002","7602035"
"LockTrip","LOC","0.507682","7590949"
"Sentinel Prot...","UPP","0.024877","7562621"
"XYO","XYO","0.00091","7545508"
"Content Neutr...","CNN","0.000193","7535314"
"LBRY Credits","LBC","0.030359","7521286"
"Vexanium","VEX","0.011744","7491940"
"NativeCoin","N8V","0.352323","7470876"
"Adshares","ADS","0.215917","7469550"
"MediBloc [QRC20]","MED","0.002416","7165897"
"eosDAC","EOSDAC","0.010753","7104819"
"Abyss Token","ABYSS","0.031048","7080217"
"CommerceBlock","CBT","0.040468","7031961"
"Ultiledger","ULT","0.011207","6992663"
"SONM","SNM","0.019401","6976453"
"Edgeless","EDG","0.059532","6968045"
"NaPoleonX","NPX","0.317715","6949931"
"VNT Chain","VNT","0.003503","6933730"
"Pandacoin","PND","0.000213","6921604"
"ATN","ATN","0.08115","6841134"
"smARTOFGIVING","AOG","0.117293","6819998"
"WePower","WPR","0.011202","6809315"
"Mercury","MER","0.068052","6805195"
"Dero","DERO","0.879624","6738681"
"Litecoin Cash","LCC","0.010561","6711875"
"Spendcoin","SPND","0.018786","6614988"
"BlockMason Cr...","BCPT","0.056408","6552300"
"Boolberry","BBR","0.49642"," 6538672"
"CyberVein","CVT","0.006129","6499274"
"Constellation","DAG","0.004968","6491962"
"TERA","TERA","0.00766","6470071"
"SALT","SALT","0.080572","6468591"
"OTOCASH","OTO","0.30297","6458076"
"Smartlands","SLT","1.27","6456215"
"SafeInsure","SINS","2.15","6453112"
"BOMB","BOMB","6.69","6418323"
"MobileGo","MGO","0.063948","6394628"
"Esportbits","HLT","0.314107","6264341"
"Invictus Hype...","IHF","0.052012","6227104"
"Genaro Network","GNX","0.02479","6185841"
"Gulden","NLG","0.014375","6181031"
"BitBay","BAY","0.006078","6151758"
"Polybius","PLBT","1.55","6150864"
"Penta","PNT","0.000294","6147267"
"FirstBlood","1ST","0.071777","6141154"
"Cryptaur","CPT","0.00078","6132775"
"Loki","LOKI","0.14889","6117055"
"Dock","DOCK","0.012695","6089042"
"DAOstack","GEN","0.147249","6080639"
"Fiii","FIII","0.012514","6036960"
"Global Social...","GSC","0.011176","6029816"
"Lendingblock","LND","0.007795","6012884"
"CanonChain","CZR","0.011038","5980034"
"CoinUs","CNUS","0.01747","5939726"
"Ocean Protocol","OCEAN","0.023002","5927783"
"Universa","UTNP","0.003174","5867595"
"Pillar","PLR","0.022584","5857002"
"Safex Token","SFT","0.005542","5759317"
"Feathercoin","FTC","0.023702","5747496"
"Smartshare","SSP","0.001238","5744317"
"Etherparty","FUEL","0.007144","5713881"
"DADI","DADI","0.075995","5688267"
"Trade Token X","TIOX","0.066138","5660303"
"Jibrel Network","JNT","0.033105","5630468"
"HTMLCOIN","HTML","0.000106","5620492"
"Eterbase Coin","XBASE","0.008832","5593423"
"Restart Energ...","MWAT","0.012308","5572462"
"DeepOnion","ONION","0.34539","5566689"
"Primas","PST","0.105576","5563055"
"Ambrosus","AMB","0.038387","5550349"
"Rublix","RBLX","0.26519","5510982"
"Bottos","BTO","0.01004","5481812"
"Lition","LIT","0.219998","5475828"
"BridgeCoin","BCO","0.201251","5433780"
"adToken","ADT","0.006825","5419104"
"Sphere","SPHR","0.433233","5408626"
"COVA","COVA","0.002379","5351583"
"Mobius","MOBI","0.010341","5326677"
"Zen Protocol","ZP","0.277444","5323656"
"MintCoin","MINT","0.000213","5320271"
"Nimiq","NIM","0.001288","5311015"
"HalalChain","HLC","0.013646","5308545"
"WhiteCoin","XWC","0.021168","5295838"
"Primecoin","XPM","0.188064","5291158"
"SDChain","SDA","0.003524","5285659"
"LEOcoin","LEO","0.043565","5271852"
"DEX","DEX","0.027379","5244322"
"MVL","MVL","0.0007","5240419"
"Artfinity","AT","0.063822","5223374"
"Travala.com","AVA","0.132576","5211992"
"FansTime","FTI","0.001829","5211801"
"GameCredits","GAME","0.074573","5207868"
"Pascal Coin","PASC","0.188748","5089240"
"Shift","SHIFT","0.383282","5075884"
"Connect Coin","XCON","0.129993","5069313"
"Measurable Da...","MDT","0.009598","5032982"
"MassGrid","MGD","0.067537","4973446"
"STACS","STACS","0.009784","4968788"
"Skrumble Network","SKM","0.004872","4948234"
"Airbloc","ABL","0.019604","4947612"
"LinkEye","LET","0.008232","4939269"
"Zebi","ZCO","0.007873","4920848"
"Neumark","NEU","0.139014","4875356"
"Callisto Network","CLO","0.002728","4861242"
"ZelCash","ZEL","0.071057","4844725"
"Loopring [NEO]","LRN","0.042539","4832601"
"ColossusXT","COLX","0.000427","4828063"
"Morpheus.Network","MRPH","0.151331","4813682"
"TurtleCoin","TRTL","0.000101","4763132"
"Raven Protocol","RAVEN","0.002751","4756839"
"Hydro Protocol","HOT","0.006749","4737558"
"Merculet","MVP","0.001874","4712100"
"Lunyr","LUN","2.04","4692957"
"Origo","OGO","0.029353","4674123"
"Digix Gold Token","DGX","45.16","4666783"
"Caspian","CSP","0.010701","4646803"
"StableUSD","USDS","0.994324","4631263"
"Remme","REM","0.007011","4622569"
"BaaSid","BAAS","0.001066","4459498"
"Global Crypto...","GCC","0.003519","4434312"
"Insureum","ISR","0.021037","4418694"
"Change","CAG","0.138888","4399094"
"BlackCoin","BLK","0.069831","4389242"
"CloakCoin","CLOAK","0.826836","4387620"
"Omnitude","ECOM","0.06764","4383978"
"Coinsuper Eco...","CEN","0.010075","4353434"
"SunContract","SNC","0.035467","4352007"
"Fortuna","FOTA","0.009026","4332222"
"PTON","PTON","0.000535","4324852"
"MultiVAC","MTV","0.005387","4255761"
"LoyalCoin","LYL","0.000794","4248355"
"SPINDLE","SPD","0.001333","4237698"
"BitMart Token","BMX","0.03069","4208398"
"Hi Mutual Soc...","HMC","0.010345","4180376"
"Machine Xchan...","MXC","0.005219","4172844"
"SwissBorg","CHSB","0.007232","4164480"
"Zeepin","ZPT","0.008328","4164051"
"Hxro","HXRO","0.057639","4131265"
"FREE Coin","FREE","4.7e-07","4078359"
"Diamond Platf...","DPT","11.2","4060204"
"Flowchain","FLC","5.88","4056871"
"Melon","MLN","3.38","4011793"
"Maecenas","ART","0.082433","3985419"
"Bean Cash","BITB","0.001273","3978496"
"Grid+","GRID","0.101383","3977915"
"BitTube","TUBE","0.027073","3963416"
"bitUSD","BITUSD","1.02","3958193"
"INMAX","INX","1.15","3951544"
"PIBBLE","PIB","0.000628","3923356"
"Phore","PHR","0.218738","3896173"
"Krios","KRI","0.034422","3870936"
"PACcoin","$PAC","0.000529","3851219"
"Delphy","DPY","0.065532","3821339"
"Wowbit","WWB","0.013634","3787323"
"Footballcoin","XFC","0.010084","3777959"
"Opacity","OPQ","0.030854","3769608"
"Stealth","XST","0.114841","3727683"
"Ink","INK","0.007989","3706057"
"Kambria","KAT","0.002982","3669711"
"EveryCoin ","EVY","0.000389","3644617"
"GET Protocol","GET","0.3191","3633988"
"NuShares","NSR","0.001303","3620598"
"GoldCoin","GLC","0.086902","3620529"
"SpankChain","SPANK","0.012025","3607899"
"Morpheus Labs","MITX","0.017528","3603329"
"Wings","WINGS","0.037335","3598327"
"SINOVATE","SIN","0.00554","3561974"
"ChatCoin","CHAT","0.00512","3532872"
"ZClassic","ZCL","0.507398","3514925"
"Apex","CPX","0.007536","3509861"
"Dignity","DIG","0.006614","3459145"
"SIX","SIX","0.012632","3458311"
"BitGreen","BITG","0.375194","3457707"
"Ulord","UT","0.034857","3410939"
"Vanta Network","VNT","0.001208","3396610"
"DAO.Casino","BET","0.020274","3391310"
"Hashgard","GARD","6.8e-05","3383325"
"Safe Haven","SHA","0.001125","3381869"
"Phantasma","SOUL","0.056266","3282157"
"DecentBet","DBET","0.017336","3270125"
"UNIVERSAL CASH","UCASH","0.000314","3253577"
"Divi","DIVI","0.002912","3231890"
"ProChain","PRA","0.065163","3229647"
"Observer","OBSR","0.002403","3217771"
"Presearch","PRE","0.020702","3208792"
"Crown","CRW","0.139203","3133996"
"OKCash","OK","0.041542","3100196"
"YEE","YEE","0.002241","3059968"
"Radium","RADS","0.812394","3053119"
"VINchain","VIN","0.006352","3049511"
"Eligma Token","ELI","0.021435","3018156"
"Polis","POLIS","0.474117","3018093"
"sUSD","SUSD","0.893232","2997692"
"Bezop","BEZ","0.053422","2974707"
"KickCoin","KICK","0.00197","2961494"
"SpaceChain","SPC","0.005737","2960018"
"carVertical","CV","0.000384","2953954"
"DAEX","DAX","0.008303","2944791"
"PlayCoin [ERC20]","PLY","0.016296","2944470"
"Chronobank","TIME","4.15","2943956"
"Naka Bodhi Token","NBOT","0.049036","2942188"
"QChi","QCH","0.090299","2912583"
"NAGA","NGC","0.040737","2910971"
"Cloudbric","CLB","0.006919","2896936"
"VeriCoin","VRC","0.090761","2890516"
"PolySwarm","NCT","0.001863","2880933"
"CrypticCoin","CRYP","0.00113","2880870"
"ZPER","ZPR","0.002231","2842770"
"ICE ROCK MINING","ROCK2","0.180788","2842756"
"Tolar","TOL","0.01157","2837517"
"Bloom","BLT","0.05231","2806043"
"NeoWorld Cash","NASH","0.000199"," 2797927"
"nOS","NOS","0.02716","2783889"
"FintruX Network","FTX","0.029111","2765585"
"Nexty","NTY","1.8e-05","2752275"
"Eden","EDN","0.004536","2721684"
"Sentinel","SENT","0.001355","2709985"
"ugChain","UGC","0.004762","2709025"
"Brickblock","BBK","0.035975","2702866"
"NANJCOIN","NANJ","0.000139","2692068"
"Myriad","XMY","0.001598","2685066"
"LUXCoin","LUX","0.456536","2683148"
"ZMINE","ZMN","0.015862","2677903"
"Lamden","TAU","0.018791","2672364"
"MIR COIN","MIR","0.004281","2654387"
"Verasity","VRA","0.000633","2638764"
"0Chain","ZCN","0.065302","2619672"
"Bitcoin Private","BTCP","0.552947","2603679"
"AIDUS TOKEN","AID","0.012928","2585605"
"Noku","NOKU","0.108625","2582784"
"Haven Protocol","XHV","0.323848","2541919"
"Ergo","EFYT","6.37","2529145"
"DECENT","DCT","0.049277","2528230"
"GridCoin","GRC","0.006","2519791"
"CoinPoker","CHP","0.007808","2517569"
"Hiveterminal ...","HVN","0.006124","2512643"
"Optimal Shelf...","OSA","0.001801","2503498"
"YGGDRASH","YEED","0.000459","2501361"
"Unibright","UBT","0.017737","2500692"
"Xaurum","XAUR","0.028738","2489961"
"Nasdacoin","NSD","0.122108","2459526"
"XEL","XEL","0.026724","2449974"
"Rapids","RPD","0.000385","2447090"
"Kleros","PNK","0.010835","2441963"
"AI Doctor","AIDOC","0.005501","2438675"
"Gene Source C...","GENE","0.006506","2426865"
"MonetaryUnit","MUE","0.014899","2422837"
"Playgroundz","IOG","0.084844","2421873"
"Olive","OLE","0.008737","2420084"
"VouchForMe","IPL","0.010466","2394758"
"Ubex","UBEX","0.000767","2377457"
"Peculium","PCL","0.001165","2373734"
"FuzeX","FXT","0.002875","2371153"
"MARK.SPACE","MRK","0.003092","2360874"
"ERC20","ERC20","0.046816","2340825"
"aXpire","AXPR","0.008096","2298245"
"Veil","VEIL","0.109556","2276858"
